CIFAR search summary
Input log: 20260707_065827_213717/cifar_search_bias_split.log
Output directory: 20260707_065827_213717/cifar_search_bias_split_plots
Curves plot: 20260707_065827_213717/cifar_search_bias_split_plots/curves.png
Landscape plot: 20260707_065827_213717/cifar_search_bias_split_plots/landscapes.png
More landscape plot: 20260707_065827_213717/cifar_search_bias_split_plots/landscapes_more.png

Run 0: batch_size=2000 train_epochs=8 n_steps=40 m_steps=40
Final val_acc=0.9305 tta_val_acc=0.9408 run_seconds=5.038e+04
Parsed 1378 main evaluations, 0 blocked main evaluations, 24700 cooldown candidates, 0 blocked candidates, 200 train-loss points.

Best main eval: interval=4 main=0.9408 muon_lr=0.01 momentum=0.8 whiten_bias_lr=1 bn_bias_lr=4.6 head_lr=170
Best eval cooldown: interval=3 best_cooldown=0.9417 main_muon_lr=0.028 main_momentum=0.8 main_whiten_bias_lr=1 main_bn_bias_lr=7.7 main_head_lr=21
Best cooldown candidate: interval=3 tta_val_acc=0.9417 muon_lr=0.01 momentum=0.8 whiten_bias_lr=1 bn_bias_lr=4.6 head_lr=1300

main:
interval=0 muon_lr=0.22 momentum=0.7 whiten_bias_lr=4.6 bn_bias_lr=60 head_lr=280 path_final_tta=0.9109
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=2.8      bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=4.6      bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=7.7      bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=13       bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=21       bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=36       bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=60       bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=99       bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=170      bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=280      bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=460      bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=770      bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1300     bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=2100     bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=3500     bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=5900     bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=9800     bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1.6e+04  bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9268   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1        head_lr=7.7     
phase=cooldown score=0.9397   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1.7      head_lr=770     
phase=main     score=0.927    muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1.7      head_lr=7.7     
phase=cooldown score=0.9399   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9281   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=2.8      head_lr=7.7     
phase=cooldown score=0.9399   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9277   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=7.7     
phase=cooldown score=0.9401   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9285   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=13       head_lr=7.7     
phase=cooldown score=0.9403   muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=4.6      head_lr=770     
phase=main     score=0.927    muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=21       head_lr=7.7     
phase=cooldown score=0.9403   muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=2.8      head_lr=770     
phase=main     score=0.9271   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=36       head_lr=7.7     
phase=cooldown score=0.9379   muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=2.8      head_lr=770     
phase=main     score=0.9264   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=60       head_lr=7.7     
phase=cooldown score=0.9384   muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=1.7      head_lr=770     
phase=main     score=0.9238   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=99       head_lr=7.7     
phase=cooldown score=0.9385   muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=36       head_lr=770     
phase=main     score=0.9223   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=170      head_lr=7.7     
phase=cooldown score=0.9372   muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=2.8      head_lr=770     
phase=main     score=0.9093   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=280      head_lr=7.7     
phase=cooldown score=0.9366   muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.7589   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=460      head_lr=7.7     
phase=cooldown score=0.8984   muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.1001   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=770      head_lr=7.7     
phase=cooldown score=0.1869   muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=36       head_lr=770     
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1300     head_lr=7.7     
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=2100     head_lr=7.7     
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=3500     head_lr=7.7     
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=5900     head_lr=7.7     
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=9800     head_lr=7.7     
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1.6e+04  head_lr=7.7     
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=2.7e+04  head_lr=7.7     
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9276   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=7.7     
phase=cooldown score=0.9413   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.932    muon_lr=0.017    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.9392   muon_lr=0.0036   momentum=0.8      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9178   muon_lr=0.047    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.9379   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1.7      head_lr=1300    
phase=main     score=0.9301   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.9389   muon_lr=0.01     momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.922    muon_lr=0.028    momentum=0.9      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.9371   muon_lr=0.01     momentum=0.9      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=2.8      bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=4.6      bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=7.7      bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=13       bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=21       bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=36       bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=60       bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=99       bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=170      bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=280      bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=460      bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=770      bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1300     bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=2100     bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=3500     bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=5900     bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=9800     bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1.6e+04  bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=2.7e+04  bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=1300    
phase=main     score=0.9264   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1        head_lr=21      
phase=cooldown score=0.9398   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=2.8      head_lr=1300    
phase=main     score=0.9274   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1.7      head_lr=21      
phase=cooldown score=0.9402   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1        head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=2.8      head_lr=21      
phase=cooldown score=0.9402   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=1300    
phase=main     score=0.9283   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=21      
phase=cooldown score=0.9399   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.9417   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=1300    
phase=main     score=0.9289   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=13       head_lr=21      
phase=cooldown score=0.9398   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=21       head_lr=1300    
phase=main     score=0.9279   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=21       head_lr=21      
phase=cooldown score=0.9397   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=2.8      head_lr=1300    
phase=main     score=0.9275   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=36       head_lr=21      
phase=cooldown score=0.9385   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=1300    
phase=main     score=0.9264   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=60       head_lr=21      
phase=cooldown score=0.9375   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=13       head_lr=1300    
phase=main     score=0.9242   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=99       head_lr=21      
phase=cooldown score=0.9387   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=2.8      head_lr=1300    
phase=main     score=0.9214   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=170      head_lr=21      
phase=cooldown score=0.9374   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=13       head_lr=1300    
phase=main     score=0.902    muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=280      head_lr=21      
phase=cooldown score=0.9359   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=13       head_lr=1300    
phase=main     score=0.7587   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=460      head_lr=21      
phase=cooldown score=0.8833   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=36       head_lr=1300    
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=770      head_lr=21      
phase=cooldown score=0.1001   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1.6e+04  head_lr=1300    
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1300     head_lr=21      
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=1300    
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=2100     head_lr=21      
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=1300    
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=3500     head_lr=21      
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=1300    
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=5900     head_lr=21      
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=1300    
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=9800     head_lr=21      
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=1300    
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1.6e+04  head_lr=21      
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=1300    
phase=main     score=0.1      muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=2.7e+04  head_lr=21      
phase=cooldown score=0.1      muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=1300    
phase=main     score=0.9286   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=21      
phase=cooldown score=0.9417   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=4.6      head_lr=1300    
phase=main     score=0.9328   muon_lr=0.017    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.9387   muon_lr=0.0036   momentum=0.8      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9178   muon_lr=0.047    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.9384   muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=1.7      head_lr=1300    
phase=main     score=0.9296   muon_lr=0.028    momentum=0.7      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.9393   muon_lr=0.01     momentum=0.7      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.923    muon_lr=0.028    momentum=0.9      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.9367   muon_lr=0.01     momentum=0.9      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9288   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9288   muon_lr=0.028    momentum=0.8      whiten_bias_lr=1.7      bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9288   muon_lr=0.028    momentum=0.8      whiten_bias_lr=2.8      bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9288   muon_lr=0.028    momentum=0.8      whiten_bias_lr=4.6      bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9288   muon_lr=0.028    momentum=0.8      whiten_bias_lr=7.7      bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9288   muon_lr=0.028    momentum=0.8      whiten_bias_lr=13       bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9288   muon_lr=0.028    momentum=0.8      whiten_bias_lr=21       bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9288   muon_lr=0.028    momentum=0.8      whiten_bias_lr=36       bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9288   muon_lr=0.028    momentum=0.8      whiten_bias_lr=60       bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
phase=main     score=0.9288   muon_lr=0.028    momentum=0.8      whiten_bias_lr=99       bn_bias_lr=7.7      head_lr=36      
phase=cooldown score=0.941    muon_lr=0.01     momentum=0.8      whiten_bias_lr=1        bn_bias_lr=7.7      head_lr=770     
