# percentile = weighted fraction of best-lr count mass with lr <= target
# percentile values are fractions in [0, 1]
# run = cifar_line_search9_bs125.log
  step         gt_lr      gt_lr_x2       log_pct    log_x2_pct   log_count
   588       0.03265        0.0653         0.272         0.616         125
   589     0.0326375      0.065275         0.216         0.544         125
   590      0.032625       0.06525         0.152         0.528         125
   591     0.0326125      0.065225         0.256         0.608         125
   592        0.0326        0.0652         0.296         0.584         125
   593     0.0325875      0.065175         0.256         0.608         125
   594      0.032575       0.06515         0.216         0.512         125
   595     0.0325625      0.065125         0.256         0.616         125
   596       0.03255        0.0651         0.176         0.576         125
   597     0.0325375      0.065075         0.264         0.568         125
   598      0.032525       0.06505         0.208         0.552         125
   599     0.0325125      0.065025         0.224         0.544         125
   600        0.0325         0.065         0.224         0.632         125
   601     0.0324875      0.064975         0.136         0.568         125
   602      0.032475       0.06495         0.216         0.592         125
   603     0.0324625      0.064925         0.232         0.528         125
   604       0.03245        0.0649         0.272         0.632         125
   605     0.0324375      0.064875         0.264         0.632         125
   606      0.032425       0.06485         0.256         0.592         125
   607     0.0324125      0.064825         0.208         0.584         125
   608        0.0324        0.0648         0.232         0.512         125
   609     0.0323875      0.064775         0.296         0.608         125
   610      0.032375       0.06475          0.24          0.64         125
   611     0.0323625      0.064725         0.256          0.64         125
   612       0.03235        0.0647         0.192         0.552         125
   613     0.0323375      0.064675         0.232         0.584         125
   614      0.032325       0.06465          0.32         0.624         125
   615     0.0323125      0.064625         0.176         0.584         125
   616        0.0323        0.0646          0.24          0.64         125
   617     0.0322875      0.064575         0.304         0.632         125
   618      0.032275       0.06455         0.304         0.616         125
   619     0.0322625      0.064525         0.288         0.624         125
   620       0.03225        0.0645           0.2         0.504         125
   621     0.0322375      0.064475         0.144         0.552         125
   622      0.032225       0.06445         0.168         0.496         125
   623     0.0322125      0.064425         0.232         0.528         125
   624        0.0322        0.0644         0.112         0.496         125
   625     0.0321875      0.064375         0.208         0.592         125
   626      0.032175       0.06435          0.16           0.6         125
   627     0.0321625      0.064325         0.152         0.496         125
   628       0.03215        0.0643         0.136          0.48         125
   629     0.0321375      0.064275         0.176         0.584         125
   630      0.032125       0.06425         0.112           0.6         125
   631     0.0321125      0.064225         0.144         0.584         125
   632        0.0321        0.0642         0.176         0.648         125
   633     0.0320875      0.064175         0.136         0.608         125
   634      0.032075       0.06415         0.192         0.656         125
   635     0.0320625      0.064125         0.168         0.632         125
   636       0.03205        0.0641         0.208         0.544         125
   637     0.0320375      0.064075         0.264         0.592         125
   638      0.032025       0.06405         0.256         0.632         125
   639     0.0320125      0.064025         0.096         0.568         125
   640         0.032         0.064          0.16         0.648         125
   641     0.0319875      0.063975         0.088         0.472         125
   642      0.031975       0.06395         0.168         0.536         125
   643     0.0319625      0.063925         0.104         0.584         125
   644       0.03195        0.0639          0.16         0.632         125
   645     0.0319375      0.063875         0.192         0.656         125
   646      0.031925       0.06385          0.12         0.496         125
   647     0.0319125      0.063825         0.112         0.496         125
   648        0.0319        0.0638         0.168         0.512         125
   649     0.0318875      0.063775         0.176         0.576         125
   650      0.031875       0.06375         0.144         0.584         125
   651     0.0318625      0.063725         0.168         0.656         125
   652       0.03185        0.0637         0.136          0.48         125
   653     0.0318375      0.063675         0.192          0.56         125
   654      0.031825       0.06365         0.136         0.568         125
   655     0.0318125      0.063625          0.12         0.544         125
   656        0.0318        0.0636         0.168           0.6         125
   657     0.0317875      0.063575         0.128         0.552         125
   658      0.031775       0.06355         0.136         0.576         125
   659     0.0317625      0.063525         0.168           0.6         125
   660       0.03175        0.0635         0.208         0.656         125
   661     0.0317375      0.063475         0.144         0.584         125
   662      0.031725       0.06345         0.216         0.656         125
   663     0.0317125      0.063425         0.088          0.52         125
   664        0.0317        0.0634         0.232          0.64         125
   665     0.0316875      0.063375          0.16         0.576         125
   666      0.031675       0.06335          0.12         0.512         125
   667     0.0316625      0.063325         0.208         0.624         125
   668       0.03165        0.0633         0.144          0.44         125
   669     0.0316375      0.063275          0.12         0.568         125
   670      0.031625       0.06325          0.12          0.52         125
   671     0.0316125      0.063225         0.136         0.584         125
   672        0.0316        0.0632         0.176         0.664         125
   673     0.0315875      0.063175         0.184         0.664         125
   674      0.031575       0.06315         0.136         0.528         125
   675     0.0315625      0.063125         0.192          0.56         125
   676       0.03155        0.0631         0.184         0.608         125
   677     0.0315375      0.063075         0.192         0.656         125
   678      0.031525       0.06305         0.128           0.6         125
   679     0.0315125      0.063025         0.144         0.648         125
   680        0.0315         0.063          0.16          0.56         125
   681     0.0314875      0.062975           0.2         0.632         125
   682      0.031475       0.06295         0.152         0.544         125
   683     0.0314625      0.062925          0.16         0.632         125
   684       0.03145        0.0629         0.168         0.544         125
   685     0.0314375      0.062875         0.176         0.504         125
   686      0.031425       0.06285          0.16         0.504         125
   687     0.0314125      0.062825         0.176         0.504         125
   688        0.0314        0.0628         0.128          0.52         125
   689     0.0313875      0.062775         0.176          0.52         125
   690      0.031375       0.06275          0.24         0.536         125
   691     0.0313625      0.062725          0.12         0.424         125
   692       0.03135        0.0627         0.136          0.44         125
   693     0.0313375      0.062675         0.128         0.408         125
   694      0.031325       0.06265         0.208          0.56         125
   695     0.0313125      0.062625         0.232         0.584         125
   696        0.0313        0.0626         0.152         0.504         125
   697     0.0312875      0.062575         0.176         0.496         125
   698      0.031275       0.06255          0.16         0.464         125
   699     0.0312625      0.062525         0.176         0.512         125
   700       0.03125        0.0625         0.128         0.432         125
   701     0.0312375      0.062475         0.128         0.512         125
   702      0.031225       0.06245           0.2         0.392         125
   703     0.0312125      0.062425         0.104         0.488         125
   704        0.0312        0.0624         0.168         0.472         125
   705     0.0311875      0.062375         0.112         0.408         125
   706      0.031175       0.06235         0.168         0.504         125
   707     0.0311625      0.062325         0.192          0.52         125
   708       0.03115        0.0623          0.16         0.464         125
   709     0.0311375      0.062275         0.224         0.536         125
   710      0.031125       0.06225         0.176         0.456         125
   711     0.0311125      0.062225         0.128         0.464         125
   712        0.0311        0.0622         0.168         0.528         125
   713     0.0310875      0.062175         0.208         0.552         125
   714      0.031075       0.06215           0.2         0.416         125
   715     0.0310625      0.062125         0.144         0.536         125
   716       0.03105        0.0621           0.2          0.56         125
   717     0.0310375      0.062075         0.184         0.552         125
   718      0.031025       0.06205         0.136         0.544         125
   719     0.0310125      0.062025         0.216         0.512         125
   720         0.031         0.062         0.192         0.552         125
   721     0.0309875      0.061975         0.216         0.496         125
   722      0.030975       0.06195         0.184         0.464         125
   723     0.0309625      0.061925         0.208         0.536         125
   724       0.03095        0.0619         0.168         0.584         125
   725     0.0309375      0.061875         0.112          0.44         125
   726      0.030925       0.06185         0.088         0.392         125
   727     0.0309125      0.061825         0.144         0.408         125
   728        0.0309        0.0618         0.184         0.528         125
   729     0.0308875      0.061775         0.192         0.552         125
   730      0.030875       0.06175         0.176          0.52         125
   731     0.0308625      0.061725          0.12         0.456         125
   732       0.03085        0.0617         0.088         0.496         125
   733     0.0308375      0.061675         0.144         0.416         125
   734      0.030825       0.06165         0.192         0.568         125
   735     0.0308125      0.061625         0.144         0.488         125
   736        0.0308        0.0616          0.12         0.392         125
   737     0.0307875      0.061575         0.136         0.432         125
   738      0.030775       0.06155         0.144          0.48         125
   739     0.0307625      0.061525         0.184         0.472         125
   740       0.03075        0.0615         0.216         0.568         125
   741     0.0307375      0.061475          0.16         0.496         125
   742      0.030725       0.06145         0.168         0.504         125
   743     0.0307125      0.061425         0.128           0.4         125
   744        0.0307        0.0614         0.256         0.552         125
   745     0.0306875      0.061375         0.184         0.496         125
   746      0.030675       0.06135         0.184          0.44         125
   747     0.0306625      0.061325         0.104         0.528         125
   748       0.03065        0.0613         0.128         0.504         125
   749     0.0306375      0.061275         0.208         0.504         125
   750      0.030625       0.06125         0.248         0.584         125
   751     0.0306125      0.061225          0.16         0.544         125
   752        0.0306        0.0612          0.16         0.584         125
   753     0.0305875      0.061175         0.216         0.496         125
   754      0.030575       0.06115          0.16         0.528         125
   755     0.0305625      0.061125          0.12         0.496         125
   756       0.03055        0.0611         0.176         0.512         125
   757     0.0305375      0.061075         0.136         0.456         125
   758      0.030525       0.06105         0.184         0.512         125
   759     0.0305125      0.061025         0.184         0.552         125
   760        0.0305         0.061         0.184         0.544         125
   761     0.0304875      0.060975           0.2         0.512         125
   762      0.030475       0.06095         0.144          0.52         125
   763     0.0304625      0.060925         0.104         0.464         125
   764       0.03045        0.0609          0.16         0.608         125
   765     0.0304375      0.060875         0.168         0.512         125
   766      0.030425       0.06085         0.152          0.48         125
   767     0.0304125      0.060825         0.144          0.44         125
   768        0.0304        0.0608          0.16         0.464         125
   769     0.0303875      0.060775         0.184         0.536         125
   770      0.030375       0.06075         0.208          0.56         125
   771     0.0303625      0.060725         0.152         0.512         125
   772       0.03035        0.0607         0.136         0.496         125
   773     0.0303375      0.060675         0.136         0.472         125
   774      0.030325       0.06065         0.168          0.48         125
   775     0.0303125      0.060625         0.184         0.536         125
   776        0.0303        0.0606         0.144         0.448         125
   777     0.0302875      0.060575         0.216          0.52         125
   778      0.030275       0.06055          0.12          0.52         125
   779     0.0302625      0.060525          0.16         0.504         125
   780       0.03025        0.0605         0.176          0.52         125
   781     0.0302375      0.060475         0.184         0.544         125
   782      0.030225       0.06045         0.176         0.536         125
   783     0.0302125      0.060425         0.144          0.56         125
   784        0.0302        0.0604         0.168         0.512         125
   785     0.0301875      0.060375         0.192          0.52         125
   786      0.030175       0.06035         0.144         0.488         125
   787     0.0301625      0.060325         0.168         0.488         125
   788       0.03015        0.0603         0.216         0.592         125
   789     0.0301375      0.060275         0.184         0.464         125
   790      0.030125       0.06025          0.16         0.512         125
   791     0.0301125      0.060225         0.112         0.416         125
   792        0.0301        0.0602         0.128           0.4         125
   793     0.0300875      0.060175         0.104         0.528         125
   794      0.030075       0.06015         0.152         0.464         125
   795     0.0300625      0.060125         0.192         0.536         125
   796       0.03005        0.0601          0.08          0.32         125
   797     0.0300375      0.060075         0.176         0.504         125
   798      0.030025       0.06005         0.136          0.52         125
   799     0.0300125      0.060025         0.128          0.48         125
   800          0.03          0.06         0.216           0.6         125
   801     0.0299875      0.059975         0.184           0.6         125
   802      0.029975       0.05995         0.168          0.52         125
   803     0.0299625      0.059925         0.184         0.512         125
   804       0.02995        0.0599         0.168         0.536         125
   805     0.0299375      0.059875         0.168          0.48         125
   806      0.029925       0.05985         0.128         0.536         125
   807     0.0299125      0.059825         0.104          0.48         125
   808        0.0299        0.0598          0.12         0.496         125
   809     0.0298875      0.059775          0.16         0.544         125
   810      0.029875       0.05975           0.2         0.552         125
   811     0.0298625      0.059725         0.184         0.536         125
   812       0.02985        0.0597         0.208         0.536         125
   813     0.0298375      0.059675         0.192         0.504         125
   814      0.029825       0.05965           0.2         0.512         125
   815     0.0298125      0.059625         0.176         0.504         125
   816        0.0298        0.0596         0.184         0.504         125
   817     0.0297875      0.059575         0.208         0.608         125
   818      0.029775       0.05955           0.2          0.56         125
   819     0.0297625      0.059525         0.112         0.448         125
   820       0.02975        0.0595         0.184         0.584         125
   821     0.0297375      0.059475          0.24          0.56         125
   822      0.029725       0.05945         0.144         0.616         125
   823     0.0297125      0.059425         0.192           0.6         125
   824        0.0297        0.0594         0.152         0.584         125
   825     0.0296875      0.059375         0.192         0.664         125
   826      0.029675       0.05935         0.224          0.52         125
   827     0.0296625      0.059325           0.2          0.56         125
   828       0.02965        0.0593         0.136         0.576         125
   829     0.0296375      0.059275         0.216         0.544         125
   830      0.029625       0.05925         0.168          0.56         125
   831     0.0296125      0.059225         0.216         0.624         125
   832        0.0296        0.0592         0.208         0.544         125
   833     0.0295875      0.059175         0.216         0.608         125
   834      0.029575       0.05915         0.176         0.568         125
   835     0.0295625      0.059125         0.104         0.536         125
   836       0.02955        0.0591          0.24         0.576         125
   837     0.0295375      0.059075         0.168         0.624         125
   838      0.029525       0.05905         0.184          0.64         125
   839     0.0295125      0.059025         0.192         0.544         125
   840        0.0295         0.059         0.184         0.432         125
   841     0.0294875      0.058975         0.216         0.552         125
   842      0.029475       0.05895         0.192         0.608         125
   843     0.0294625      0.058925         0.176         0.544         125
   844       0.02945        0.0589          0.16         0.536         125
   845     0.0294375      0.058875          0.16         0.504         125
   846      0.029425       0.05885         0.232         0.592         125
   847     0.0294125      0.058825         0.184         0.504         125
   848        0.0294        0.0588         0.224         0.616         125
   849     0.0293875      0.058775         0.176         0.536         125
   850      0.029375       0.05875         0.192           0.6         125
   851     0.0293625      0.058725         0.152         0.488         125
   852       0.02935        0.0587         0.208         0.512         125
   853     0.0293375      0.058675         0.232         0.496         125
   854      0.029325       0.05865          0.12         0.488         125
   855     0.0293125      0.058625           0.2         0.592         125
   856        0.0293        0.0586         0.256         0.624         125
   857     0.0292875      0.058575         0.184         0.608         125
   858      0.029275       0.05855           0.2          0.56         125
   859     0.0292625      0.058525         0.216         0.552         125
   860       0.02925        0.0585         0.176         0.528         125
   861     0.0292375      0.058475           0.2         0.632         125
   862      0.029225       0.05845         0.192         0.592         125
   863     0.0292125      0.058425         0.184         0.552         125
   864        0.0292        0.0584           0.2         0.472         125
   865     0.0291875      0.058375         0.224         0.664         125
   866      0.029175       0.05835         0.168          0.56         125
   867     0.0291625      0.058325         0.128         0.536         125
   868       0.02915        0.0583         0.152         0.448         125
   869     0.0291375      0.058275         0.152         0.504         125
   870      0.029125       0.05825         0.232         0.592         125
   871     0.0291125      0.058225          0.16         0.568         125
   872        0.0291        0.0582         0.144         0.552         125
   873     0.0290875      0.058175         0.232           0.6         125
   874      0.029075       0.05815         0.208         0.568         125
   875     0.0290625      0.058125          0.16         0.544         125
   876       0.02905        0.0581         0.152         0.552         125
   877     0.0290375      0.058075         0.168         0.512         125
   878      0.029025       0.05805         0.128          0.52         125
   879     0.0290125      0.058025         0.184         0.552         125
   880         0.029         0.058         0.176          0.52         125
   881     0.0289875      0.057975         0.152           0.6         125
   882      0.028975       0.05795         0.176         0.576         125
   883     0.0289625      0.057925           0.2          0.56         125
   884       0.02895        0.0579         0.184         0.544         125
   885     0.0289375      0.057875         0.232         0.576         125
   886      0.028925       0.05785         0.192          0.48         125
   887     0.0289125      0.057825         0.256         0.664         125
   888        0.0289        0.0578         0.168         0.584         125
   889     0.0288875      0.057775         0.136         0.488         125
   890      0.028875       0.05775         0.168         0.624         125
   891     0.0288625      0.057725         0.208         0.512         125
   892       0.02885        0.0577         0.208          0.56         125
   893     0.0288375      0.057675         0.168         0.576         125
   894      0.028825       0.05765         0.152         0.576         125
   895     0.0288125      0.057625         0.216         0.664         125
   896        0.0288        0.0576           0.2         0.552         125
   897     0.0287875      0.057575          0.28         0.608         125
   898      0.028775       0.05755         0.232         0.616         125
   899     0.0287625      0.057525          0.24         0.568         125
   900       0.02875        0.0575         0.264         0.616         125
   901     0.0287375      0.057475         0.176         0.512         125
   902      0.028725       0.05745         0.232         0.512         125
   903     0.0287125      0.057425         0.184         0.528         125
   904        0.0287        0.0574          0.28         0.552         125
   905     0.0286875      0.057375         0.224         0.584         125
   906      0.028675       0.05735         0.152         0.584         125
   907     0.0286625      0.057325           0.2         0.496         125
   908       0.02865        0.0573           0.2         0.552         125
   909     0.0286375      0.057275          0.32         0.608         125
   910      0.028625       0.05725         0.256         0.632         125
   911     0.0286125      0.057225         0.208         0.568         125
   912        0.0286        0.0572         0.232         0.576         125
   913     0.0285875      0.057175           0.2          0.52         125
   914      0.028575       0.05715         0.304          0.64         125
   915     0.0285625      0.057125         0.208         0.504         125
   916       0.02855        0.0571          0.28         0.544         125
   917     0.0285375      0.057075         0.336         0.584         125
   918      0.028525       0.05705         0.288         0.608         125
   919     0.0285125      0.057025         0.248         0.632         125
   920        0.0285         0.057         0.176         0.584         125
   921     0.0284875      0.056975         0.168          0.48         125
   922      0.028475       0.05695         0.216          0.52         125
   923     0.0284625      0.056925         0.264         0.616         125
   924       0.02845        0.0569         0.176         0.488         125
   925     0.0284375      0.056875         0.272         0.624         125
   926      0.028425       0.05685         0.208         0.544         125
   927     0.0284125      0.056825           0.2          0.56         125
   928        0.0284        0.0568         0.272         0.664         125
   929     0.0283875      0.056775          0.16         0.488         125
   930      0.028375       0.05675         0.208          0.48         125
   931     0.0283625      0.056725         0.304         0.672         125
   932       0.02835        0.0567           0.2         0.616         125
   933     0.0283375      0.056675          0.24          0.64         125
   934      0.028325       0.05665         0.312         0.504         125
   935     0.0283125      0.056625         0.256          0.68         125
   936        0.0283        0.0566         0.216         0.592         125
   937     0.0282875      0.056575         0.232         0.528         125
   938      0.028275       0.05655          0.24         0.672         125
   939     0.0282625      0.056525         0.272         0.552         125
   940       0.02825        0.0565         0.272         0.536         125
   941     0.0282375      0.056475         0.296         0.608         125
   942      0.028225       0.05645         0.152         0.576         125
   943     0.0282125      0.056425         0.248         0.496         125
   944        0.0282        0.0564         0.232          0.48         125
   945     0.0281875      0.056375         0.232         0.504         125
   946      0.028175       0.05635         0.336         0.656         125
   947     0.0281625      0.056325          0.32          0.68         125
   948       0.02815        0.0563          0.24         0.624         125
   949     0.0281375      0.056275          0.24           0.6         125
   950      0.028125       0.05625         0.248         0.512         125
   951     0.0281125      0.056225           0.2         0.496         125
   952        0.0281        0.0562         0.128         0.432         125
   953     0.0280875      0.056175         0.224         0.496         125
   954      0.028075       0.05615         0.256         0.656         125
   955     0.0280625      0.056125         0.296         0.536         125
   956       0.02805        0.0561         0.288         0.568         125
   957     0.0280375      0.056075         0.232         0.512         125
   958      0.028025       0.05605         0.208         0.632         125
   959     0.0280125      0.056025         0.232         0.592         125
   960         0.028         0.056         0.288         0.672         125
   961     0.0279875      0.055975          0.24         0.576         125
   962      0.027975       0.05595         0.184         0.512         125
   963     0.0279625      0.055925         0.304         0.568         125
   964       0.02795        0.0559           0.2         0.504         125
   965     0.0279375      0.055875         0.304         0.656         125
   966      0.027925       0.05585         0.224         0.536         125
   967     0.0279125      0.055825         0.224         0.584         125
   968        0.0279        0.0558         0.376         0.592         125
   969     0.0278875      0.055775         0.264         0.608         125
   970      0.027875       0.05575         0.184          0.56         125
   971     0.0278625      0.055725         0.256         0.632         125
   972       0.02785        0.0557         0.232         0.504         125
   973     0.0278375      0.055675         0.256         0.616         125
   974      0.027825       0.05565          0.24         0.576         125
   975     0.0278125      0.055625         0.216         0.568         125
   976        0.0278        0.0556         0.336         0.624         125
   977     0.0277875      0.055575         0.344         0.688         125
   978      0.027775       0.05555         0.336         0.648         125
   979     0.0277625      0.055525         0.328           0.6         125
   980       0.02775        0.0555           0.2          0.48         125
   981     0.0277375      0.055475         0.184          0.56         125
   982      0.027725       0.05545           0.2         0.528         125
   983     0.0277125      0.055425         0.232         0.576         125
   984        0.0277        0.0554          0.28         0.576         125
   985     0.0276875      0.055375         0.176         0.536         125
   986      0.027675       0.05535         0.264         0.576         125
   987     0.0276625      0.055325          0.28         0.568         125
   988       0.02765        0.0553           0.2         0.528         125
   989     0.0276375      0.055275         0.256         0.616         125
   990      0.027625       0.05525          0.28         0.632         125
   991     0.0276125      0.055225          0.24          0.64         125
   992        0.0276        0.0552         0.192         0.528         125
   993     0.0275875      0.055175         0.272         0.528         125
   994      0.027575       0.05515          0.24         0.648         125
   995     0.0275625      0.055125         0.248         0.632         125
   996       0.02755        0.0551         0.272         0.648         125
   997     0.0275375      0.055075         0.296          0.56         125
   998      0.027525       0.05505          0.24           0.6         125
   999     0.0275125      0.055025         0.248         0.552         125
  1000        0.0275         0.055         0.176          0.56         125
  1001     0.0274875      0.054975         0.256          0.64         125
  1002      0.027475       0.05495         0.264         0.576         125
  1003     0.0274625      0.054925         0.248         0.648         125
  1004       0.02745        0.0549          0.16          0.48         125
  1005     0.0274375      0.054875         0.216         0.616         125
  1006      0.027425       0.05485         0.208         0.576         125
  1007     0.0274125      0.054825          0.24         0.536         125
  1008        0.0274        0.0548          0.28         0.608         125
  1009     0.0273875      0.054775          0.24           0.6         125
  1010      0.027375       0.05475         0.304          0.68         125
  1011     0.0273625      0.054725           0.2         0.496         125
  1012       0.02735        0.0547         0.248         0.616         125
  1013     0.0273375      0.054675         0.288         0.512         125
  1014      0.027325       0.05465         0.264         0.648         125
  1015     0.0273125      0.054625         0.296          0.68         125
  1016        0.0273        0.0546         0.232         0.616         125
  1017     0.0272875      0.054575         0.184         0.568         125
  1018      0.027275       0.05455          0.28         0.584         125
  1019     0.0272625      0.054525         0.288         0.624         125
  1020       0.02725        0.0545         0.232          0.64         125
  1021     0.0272375      0.054475         0.296         0.584         125
  1022      0.027225       0.05445         0.352          0.68         125
  1023     0.0272125      0.054425         0.288         0.568         125
  1024        0.0272        0.0544         0.216         0.504         125
  1025     0.0271875      0.054375         0.224           0.6         125
  1026      0.027175       0.05435           0.2         0.544         125
  1027     0.0271625      0.054325         0.248         0.584         125
  1028       0.02715        0.0543         0.264         0.616         125
  1029     0.0271375      0.054275         0.256         0.536         125
  1030      0.027125       0.05425          0.36         0.624         125
  1031     0.0271125      0.054225         0.256         0.648         125
  1032        0.0271        0.0542         0.312         0.664         125
  1033     0.0270875      0.054175         0.288           0.6         125
  1034      0.027075       0.05415           0.2         0.536         125
  1035     0.0270625      0.054125         0.168         0.528         125
  1036       0.02705        0.0541         0.208         0.568         125
  1037     0.0270375      0.054075         0.272         0.592         125
  1038      0.027025       0.05405         0.264         0.624         125
  1039     0.0270125      0.054025         0.144         0.424         125
  1040         0.027         0.054         0.304         0.672         125
  1041     0.0269875      0.053975         0.312         0.648         125
  1042      0.026975       0.05395         0.232         0.616         125
  1043     0.0269625      0.053925          0.28         0.688         125
  1044       0.02695        0.0539         0.208          0.52         125
  1045     0.0269375      0.053875         0.248           0.6         125
  1046      0.026925       0.05385         0.224         0.568         125
  1047     0.0269125      0.053825         0.312         0.616         125
  1048        0.0269        0.0538         0.224         0.448         125
  1049     0.0268875      0.053775         0.208         0.552         125
  1050      0.026875       0.05375         0.192         0.592         125
  1051     0.0268625      0.053725         0.224         0.544         125
  1052       0.02685        0.0537         0.192         0.504         125
  1053     0.0268375      0.053675         0.208         0.616         125
  1054      0.026825       0.05365         0.256         0.528         125
  1055     0.0268125      0.053625         0.288         0.608         125
  1056        0.0268        0.0536         0.352         0.624         125
  1057     0.0267875      0.053575         0.248         0.592         125
  1058      0.026775       0.05355         0.256           0.6         125
  1059     0.0267625      0.053525         0.232         0.616         125
  1060       0.02675        0.0535         0.192         0.576         125
  1061     0.0267375      0.053475          0.28         0.608         125
  1062      0.026725       0.05345         0.344         0.624         125
  1063     0.0267125      0.053425           0.2         0.552         125
  1064        0.0267        0.0534         0.272          0.64         125
  1065     0.0266875      0.053375         0.264          0.52         125
  1066      0.026675       0.05335         0.208         0.576         125
  1067     0.0266625      0.053325         0.232         0.504         125
  1068       0.02665        0.0533         0.272         0.576         125
  1069     0.0266375      0.053275         0.224         0.544         125
  1070      0.026625       0.05325         0.312         0.688         125
  1071     0.0266125      0.053225         0.232          0.56         125
  1072        0.0266        0.0532         0.232         0.568         125
  1073     0.0265875      0.053175         0.208         0.576         125
  1074      0.026575       0.05315         0.216         0.528         125
  1075     0.0265625      0.053125         0.328         0.672         125
  1076       0.02655        0.0531         0.264         0.624         125
  1077     0.0265375      0.053075         0.344          0.64         125
  1078      0.026525       0.05305         0.136         0.424         125
  1079     0.0265125      0.053025          0.24         0.552         125
  1080        0.0265         0.053         0.264         0.608         125
  1081     0.0264875      0.052975         0.216         0.592         125
  1082      0.026475       0.05295         0.256         0.568         125
  1083     0.0264625      0.052925         0.184         0.536         125
  1084       0.02645        0.0529         0.328          0.56         125
  1085     0.0264375      0.052875           0.2         0.592         125
  1086      0.026425       0.05285         0.272          0.64         125
  1087     0.0264125      0.052825         0.248         0.608         125
  1088        0.0264        0.0528         0.272         0.608         125
  1089     0.0263875      0.052775          0.24         0.608         125
  1090      0.026375       0.05275         0.248         0.616         125
  1091     0.0263625      0.052725         0.216          0.56         125
  1092       0.02635        0.0527         0.224         0.632         125
  1093     0.0263375      0.052675          0.24         0.608         125
  1094      0.026325       0.05265         0.256           0.6         125
  1095     0.0263125      0.052625         0.208         0.536         125
  1096        0.0263        0.0526         0.224         0.536         125
  1097     0.0262875      0.052575         0.208         0.608         125
  1098      0.026275       0.05255         0.344         0.696         125
  1099     0.0262625      0.052525         0.296         0.632         125
  1100       0.02625        0.0525          0.24          0.68         125
  1101     0.0262375      0.052475         0.296         0.624         125
  1102      0.026225       0.05245         0.216         0.592         125
  1103     0.0262125      0.052425         0.224         0.568         125
  1104        0.0262        0.0524         0.224         0.648         125
  1105     0.0261875      0.052375         0.216         0.552         125
  1106      0.026175       0.05235         0.264           0.6         125
  1107     0.0261625      0.052325          0.24         0.624         125
  1108       0.02615        0.0523         0.216         0.536         125
  1109     0.0261375      0.052275          0.32          0.68         125
  1110      0.026125       0.05225          0.28         0.688         125
  1111     0.0261125      0.052225         0.256         0.544         125
  1112        0.0261        0.0522         0.184         0.568         125
  1113     0.0260875      0.052175         0.344          0.64         125
  1114      0.026075       0.05215         0.312         0.672         125
  1115     0.0260625      0.052125         0.232         0.624         125
  1116       0.02605        0.0521         0.304         0.696         125
  1117     0.0260375      0.052075          0.28         0.656         125
  1118      0.026025       0.05205         0.304         0.632         125
  1119     0.0260125      0.052025         0.224         0.608         125
  1120         0.026         0.052           0.2          0.56         125
  1121     0.0259875      0.051975         0.208         0.576         125
  1122      0.025975       0.05195         0.288          0.64         125
  1123     0.0259625      0.051925         0.248         0.584         125
  1124       0.02595        0.0519         0.232         0.584         125
  1125     0.0259375      0.051875         0.232          0.64         125
  1126      0.025925       0.05185         0.232         0.624         125
  1127     0.0259125      0.051825         0.208          0.52         125
  1128        0.0259        0.0518         0.312         0.688         125
  1129     0.0258875      0.051775         0.232           0.6         125
  1130      0.025875       0.05175         0.256           0.6         125
  1131     0.0258625      0.051725         0.304           0.6         125
  1132       0.02585        0.0517         0.152         0.552         125
  1133     0.0258375      0.051675         0.168         0.432         125
  1134      0.025825       0.05165          0.28         0.648         125
  1135     0.0258125      0.051625          0.24           0.6         125
  1136        0.0258        0.0516          0.24         0.536         125
  1137     0.0257875      0.051575         0.216         0.568         125
  1138      0.025775       0.05155         0.224         0.576         125
  1139     0.0257625      0.051525         0.192          0.56         125
  1140       0.02575        0.0515         0.104         0.496         125
  1141     0.0257375      0.051475          0.16         0.584         125
  1142      0.025725       0.05145         0.192         0.536         125
  1143     0.0257125      0.051425         0.176         0.616         125
  1144        0.0257        0.0514         0.176         0.624         125
  1145     0.0256875      0.051375         0.096           0.6         125
  1146      0.025675       0.05135         0.144         0.528         125
  1147     0.0256625      0.051325         0.152         0.648         125
  1148       0.02565        0.0513           0.2         0.624         125
  1149     0.0256375      0.051275         0.168         0.632         125
  1150      0.025625       0.05125         0.176         0.624         125
  1151     0.0256125      0.051225         0.136         0.696         125
  1152        0.0256        0.0512         0.176         0.584         125
  1153     0.0255875      0.051175         0.176         0.608         125
  1154      0.025575       0.05115         0.216         0.632         125
  1155     0.0255625      0.051125         0.184         0.648         125
  1156       0.02555        0.0511           0.2          0.64         125
  1157     0.0255375      0.051075         0.136          0.48         125
  1158      0.025525       0.05105         0.168          0.52         125
  1159     0.0255125      0.051025          0.12         0.552         125
  1160        0.0255         0.051         0.208         0.552         125
  1161     0.0254875      0.050975         0.136         0.584         125
  1162      0.025475       0.05095         0.184         0.632         125
  1163     0.0254625      0.050925         0.144         0.552         125
  1164       0.02545        0.0509         0.152         0.536         125
  1165     0.0254375      0.050875         0.208         0.632         125
  1166      0.025425       0.05085         0.176         0.584         125
  1167     0.0254125      0.050825         0.152         0.576         125
  1168        0.0254        0.0508         0.088          0.48         125
  1169     0.0253875      0.050775         0.208         0.568         125
  1170      0.025375       0.05075         0.152         0.632         125
  1171     0.0253625      0.050725           0.2         0.568         125
  1172       0.02535        0.0507         0.168         0.696         125
