# percentile = weighted fraction of best-lr count mass with lr <= target
# percentile values are fractions in [0, 1]
# run = llm_line_search9.log
  step         gt_lr      gt_lr_x2       log_pct    log_x2_pct   log_count
   511   0.053583501      0.107167    0.49040985    0.56739807      131072
   512   0.053523139    0.10704628    0.31477356    0.38118744      131072
   513   0.053462777    0.10692555    0.50468445     0.5774231      131072
   514   0.053402414    0.10680483    0.31342316    0.37286377      131072
   515   0.053342052     0.1066841    0.48440552    0.55227661      131072
   516    0.05328169    0.10656338    0.33074951    0.39024353      131072
   517   0.053221328    0.10644266    0.42217255    0.49034119      131072
   518   0.053160966    0.10632193    0.38254547    0.44882202      131072
   519   0.053100604    0.10620121    0.44361877    0.51171875      131072
   520   0.053040241    0.10608048    0.33680725    0.40975952      131072
   521   0.052979879    0.10595976    0.50466156    0.57332611      131072
   522   0.052919517    0.10583903     0.3116684    0.37640381      131072
   523   0.052859155    0.10571831    0.54890442    0.62822723      131072
   524   0.052798793    0.10559759    0.29528809    0.36695862      131072
   525   0.052738431    0.10547686    0.58020782    0.65851593      131072
   526   0.052678068    0.10535614    0.29653168    0.36790466      131072
   527   0.052617706    0.10523541    0.55994415    0.63051605      131072
   528   0.052557344    0.10511469    0.29800415    0.36701202      131072
   529   0.052496982    0.10499396    0.51668549    0.58103943      131072
   530    0.05243662    0.10487324    0.28379822    0.34896088      131072
   531   0.052376258    0.10475252    0.53592682    0.60721588      131072
   532   0.052315895    0.10463179    0.27441406    0.33791351      131072
   533   0.052255533    0.10451107    0.52656555    0.59594727      131072
   534   0.052195171    0.10439034    0.32259369    0.39181519      131072
   535   0.052134809    0.10426962    0.40546417    0.47145081      131072
   536   0.052074447    0.10414889    0.38433075    0.44811249      131072
   537   0.052014085    0.10402817    0.42881775    0.50205994      131072
   538   0.051953722    0.10390744    0.39419556    0.47263336      131072
   539    0.05189336    0.10378672    0.45219421    0.52431488      131072
   540   0.051832998      0.103666    0.35305786    0.42280579      131072
   541   0.051772636    0.10354527    0.46865082    0.54214478      131072
   542   0.051712274    0.10342455    0.33817291    0.40770721      131072
   543   0.051651911    0.10330382    0.43968201    0.50959015      131072
   544   0.051591549     0.1031831     0.3321228    0.40016174      131072
   545   0.051531187    0.10306237    0.50943756     0.5793457      131072
   546   0.051470825    0.10294165    0.30760193    0.37459564      131072
   547   0.051410463    0.10282093    0.41143799    0.48596954      131072
   548   0.051350101     0.1027002    0.42360687    0.50621796      131072
   549   0.051289738    0.10257948    0.46146393    0.53908539      131072
   550   0.051229376    0.10245875    0.34382629    0.42050171      131072
   551   0.051169014    0.10233803    0.49668884     0.5737915      131072
   552   0.051108652     0.1022173    0.26011658    0.31829834      131072
   553    0.05104829    0.10209658    0.54867554    0.62004089      131072
   554   0.050987928    0.10197586    0.25045013      0.313591      131072
   555   0.050927565    0.10185513     0.5615387    0.63518524      131072
   556   0.050867203    0.10173441     0.2484436    0.30416107      131072
   557   0.050806841    0.10161368    0.55587769    0.63673401      131072
   558   0.050746479    0.10149296    0.27283478    0.32868195      131072
   559   0.050686117    0.10137223    0.56450653       0.63694      131072
   560   0.050625755    0.10125151    0.24991608    0.30473328      131072
   561   0.050565392    0.10113078    0.55467224    0.62062836      131072
   562    0.05050503    0.10101006    0.25178528      0.304039      131072
   563   0.050444668    0.10088934    0.53900909    0.60910034      131072
   564   0.050384306    0.10076861    0.28255463    0.34027863      131072
   565   0.050323944    0.10064789    0.43933868    0.52755737      131072
   566   0.050263581    0.10052716    0.35765839    0.44580841      131072
   567   0.050203219    0.10040644    0.37215424    0.45319366      131072
   568   0.050142857    0.10028571    0.38087463    0.48146057      131072
   569   0.050082495    0.10016499    0.36102295    0.44252014      131072
   570   0.050022133    0.10004427    0.38471985     0.4875412      131072
   571   0.049961771   0.099923542    0.40542603    0.52101135      131072
   572   0.049901408   0.099802816    0.42173767    0.51938629      131072
   573   0.049841046   0.099682092    0.32991791     0.4405365      131072
   574   0.049780684   0.099561368    0.50328827    0.60270691      131072
   575   0.049720322   0.099440644    0.32991791    0.44207001      131072
   576    0.04965996    0.09931992    0.49055481    0.58729553      131072
   577   0.049599598   0.099199196    0.33000946    0.44499969      131072
   578   0.049539235    0.09907847     0.4954834    0.60346222      131072
   579   0.049478873   0.098957746    0.30309296    0.40973663      131072
   580   0.049418511   0.098837022    0.47580719    0.58366394      131072
   581   0.049358149   0.098716298    0.33547211    0.44208527      131072
   582   0.049297787   0.098595574    0.46009827     0.5504303      131072
   583   0.049237425    0.09847485    0.29650879    0.38780975      131072
   584   0.049177062   0.098354124     0.4578476    0.54396057      131072
   585     0.0491167     0.0982334    0.30274963    0.36620331      131072
   586   0.049056338   0.098112676    0.47931671    0.54992676      131072
   587   0.048995976   0.097991952    0.26390076    0.32656097      131072
   588   0.048935614   0.097871228    0.50964355    0.57715607      131072
   589   0.048875252   0.097750504    0.23407745    0.28658295      131072
   590   0.048814889   0.097629778    0.55379486    0.61815643      131072
   591   0.048754527   0.097509054    0.23748779    0.28845978      131072
   592   0.048694165    0.09738833    0.50621796    0.57134247      131072
   593   0.048633803   0.097267606    0.27919769    0.33406067      131072
   594   0.048573441   0.097146882    0.44044495    0.49770355      131072
   595   0.048513078   0.097026156     0.2970047    0.34856415      131072
   596   0.048452716   0.096905432    0.36299896     0.4120636      131072
   597   0.048392354   0.096784708    0.36854553    0.42803192      131072
   598   0.048331992   0.096663984    0.37348175    0.42768097      131072
   599    0.04827163    0.09654326     0.3768692    0.44076538      131072
   600   0.048211268   0.096422536     0.3720932    0.42977905      131072
   601   0.048150905    0.09630181    0.38314056    0.44999695      131072
   602   0.048090543   0.096181086    0.35443878    0.41484833      131072
   603   0.048030181   0.096060362    0.42758942    0.49349976      131072
   604   0.047969819   0.095939638    0.31067657    0.37294769      131072
   605   0.047909457   0.095818914    0.46689606    0.52907562      131072
   606   0.047849095    0.09569819     0.2654953    0.32220459      131072
   607   0.047788732   0.095577464    0.49666595    0.55833435      131072
   608    0.04772837    0.09545674    0.25756073    0.30667877      131072
   609   0.047668008   0.095336016    0.46859741    0.52289581      131072
   610   0.047607646   0.095215292    0.25389099    0.30122375      131072
   611   0.047547284   0.095094568    0.52011871    0.58260345      131072
   612   0.047486922   0.094973844    0.22180176    0.27164459      131072
   613   0.047426559   0.094853118    0.55776215    0.62992096      131072
   614   0.047366197   0.094732394    0.23685455    0.28873444      131072
   615   0.047305835    0.09461167    0.55309296    0.62921906      131072
   616   0.047245473   0.094490946    0.26520538    0.32206726      131072
   617   0.047185111   0.094370222    0.45869446    0.52055359      131072
   618   0.047124748   0.094249496    0.29550171    0.35657501      131072
   619   0.047064386   0.094128772    0.41327667    0.48151398      131072
   620   0.047004024   0.094008048    0.38184357    0.44445038      131072
   621   0.046943662   0.093887324    0.39192963    0.45428467      131072
   622     0.0468833     0.0937666    0.31484985    0.37280273      131072
   623   0.046822938   0.093645876    0.40894318     0.4720993      131072
   624   0.046762575    0.09352515    0.28282928    0.33216095      131072
   625   0.046702213   0.093404426    0.35984039    0.42384338      131072
   626   0.046641851   0.093283702    0.32029724    0.37715912      131072
   627   0.046581489   0.093162978    0.46904755     0.5376358      131072
   628   0.046521127   0.093042254    0.27945709     0.3340683      131072
   629   0.046460765    0.09292153     0.4857254    0.55187225      131072
   630   0.046400402   0.092800804    0.31440735    0.36743164      131072
   631    0.04634004    0.09268008    0.36572266    0.42973328      131072
   632   0.046279678   0.092559356    0.47609711     0.5428009      131072
   633   0.046219316   0.092438632    0.29064178    0.35654449      131072
   634   0.046158954   0.092317908     0.5100708     0.5759201      131072
   635   0.046098592   0.092197184    0.30297852    0.36820221      131072
   636   0.046038229   0.092076458    0.40692139    0.46668243      131072
   637   0.045977867   0.091955734    0.36891174     0.4331665      131072
   638   0.045917505    0.09183501    0.38034058    0.44301605      131072
   639   0.045857143   0.091714286    0.33263397    0.39353943      131072
   640   0.045796781   0.091593562    0.45040131    0.52337646      131072
   641   0.045736419   0.091472838    0.37830353    0.45289612      131072
   642   0.045676056   0.091352112    0.39427185    0.46009064      131072
   643   0.045615694   0.091231388    0.43590546    0.49619293      131072
   644   0.045555332   0.091110664    0.29254913    0.34429169      131072
   645    0.04549497    0.09098994    0.43606567    0.49674988      131072
   646   0.045434608   0.090869216    0.34376526    0.40264893      131072
   647   0.045374245    0.09074849    0.32439423    0.39294434      131072
   648   0.045313883   0.090627766     0.5116806    0.57402802      131072
   649   0.045253521   0.090507042    0.25140381    0.30843353      131072
   650   0.045193159   0.090386318    0.53933716    0.60048676      131072
   651   0.045132797   0.090265594    0.25849915    0.31710815      131072
   652   0.045072435    0.09014487    0.51251984    0.57395172      131072
   653   0.045012072   0.090024144    0.27937317    0.32375336      131072
   654    0.04495171    0.08990342    0.47393799    0.52081299      131072
   655   0.044891348   0.089782696    0.28533173    0.33730316      131072
   656   0.044830986   0.089661972    0.49095917    0.53953552      131072
   657   0.044770624   0.089541248    0.36283112    0.42010498      131072
   658   0.044710262   0.089420524    0.39057159     0.4473114      131072
   659   0.044649899   0.089299798    0.39280701    0.45623016      131072
   660   0.044589537   0.089179074    0.36727905     0.4196701      131072
   661   0.044529175    0.08905835    0.37845612    0.43582153      131072
   662   0.044468813   0.088937626    0.43724823    0.48538208      131072
   663   0.044408451   0.088816902    0.33481598    0.38574982      131072
   664   0.044348089   0.088696178    0.43417358    0.48542023      131072
   665   0.044287726   0.088575452    0.32640076     0.3837738      131072
   666   0.044227364   0.088454728     0.5280304    0.58634186      131072
   667   0.044167002   0.088334004    0.24708557    0.29405212      131072
   668    0.04410664    0.08821328    0.53366852    0.58997345      131072
   669   0.044046278   0.088092556    0.28888702     0.3380127      131072
   670   0.043985915    0.08797183    0.45613098    0.51692963      131072
   671   0.043925553   0.087851106    0.33247375    0.39041138      131072
   672   0.043865191   0.087730382    0.50498199    0.57471466      131072
   673   0.043804829   0.087609658    0.30180359    0.35883331      131072
   674   0.043744467   0.087488934    0.50852203     0.5658493      131072
   675   0.043684105    0.08736821    0.28403473     0.3355484      131072
   676   0.043623742   0.087247484    0.51851654    0.58094788      131072
   677    0.04356338    0.08712676    0.27468109    0.32536316      131072
   678   0.043503018   0.087006036    0.53182983    0.59348297      131072
   679   0.043442656   0.086885312    0.29833221    0.35520172      131072
   680   0.043382294   0.086764588    0.50679016    0.55900574      131072
   681   0.043321932   0.086643864    0.26287079    0.31059265      131072
   682   0.043261569   0.086523138    0.51242065    0.56691742      131072
   683   0.043201207   0.086402414    0.28430939    0.33560944      131072
   684   0.043140845    0.08628169    0.45555115    0.50223541      131072
   685   0.043080483   0.086160966    0.41453552    0.47651672      131072
   686   0.043020121   0.086040242    0.35699463    0.40760803      131072
   687   0.042959759   0.085919518    0.42527771    0.49069214      131072
   688   0.042899396   0.085798792    0.37895203    0.42955017      131072
   689   0.042839034   0.085678068    0.42819214    0.48228455      131072
   690   0.042778672   0.085557344    0.31005859    0.36019135      131072
   691    0.04271831    0.08543662     0.4651413    0.51740265      131072
   692   0.042657948   0.085315896     0.3577652    0.40829468      131072
   693   0.042597586   0.085195172    0.37992859    0.43873596      131072
   694   0.042537223   0.085074446    0.41134644    0.47068024      131072
   695   0.042476861   0.084953722     0.4152298     0.4787674      131072
   696   0.042416499   0.084832998    0.30782318    0.35659027      131072
   697   0.042356137   0.084712274    0.52653503    0.57972717      131072
   698   0.042295775    0.08459155    0.24689484    0.29264069      131072
   699   0.042235412   0.084470824    0.57511902    0.62996674      131072
   700    0.04217505     0.0843501    0.23995972    0.28223419      131072
   701   0.042114688   0.084229376    0.49687195    0.55313873      131072
   702   0.042054326   0.084108652    0.31408691    0.36503601      131072
   703   0.041993964   0.083987928    0.42033386    0.47357941      131072
   704   0.041933602   0.083867204    0.37000275    0.42544556      131072
   705   0.041873239   0.083746478    0.42075348    0.47351074      131072
   706   0.041812877   0.083625754    0.43881226    0.50300598      131072
   707   0.041752515    0.08350503     0.3167572    0.36458588      131072
   708   0.041692153   0.083384306    0.50374603    0.56331635      131072
   709   0.041631791   0.083263582    0.26193237    0.30640411      131072
   710   0.041571429   0.083142858    0.56610107    0.62615204      131072
   711   0.041511066   0.083022132    0.22676849    0.27248383      131072
   712   0.041450704   0.082901408    0.56071472    0.61787415      131072
   713   0.041390342   0.082780684    0.23392487    0.27318573      131072
   714    0.04132998    0.08265996    0.50330353    0.55426788      131072
   715   0.041269618   0.082539236    0.26902771     0.3188858      131072
   716   0.041209256   0.082418512    0.53381348    0.59405518      131072
   717   0.041148893   0.082297786    0.24532318    0.28884888      131072
   718   0.041088531   0.082177062    0.49542999    0.54412842      131072
   719   0.041028169   0.082056338    0.27923584    0.32090759      131072
   720   0.040967807   0.081935614    0.47164917    0.52222443      131072
   721   0.040907445    0.08181489    0.30810547    0.36607361      131072
   722   0.040847082   0.081694164    0.38586426    0.44047546      131072
   723    0.04078672    0.08157344    0.38266754    0.43733215      131072
   724   0.040726358   0.081452716    0.37140656     0.4282608      131072
   725   0.040665996   0.081331992    0.42342377    0.47897339      131072
   726   0.040605634   0.081211268    0.27549744     0.3249588      131072
   727   0.040545272   0.081090544    0.54386139    0.59570312      131072
   728   0.040484909   0.080969818    0.28077698    0.33042908      131072
   729   0.040424547   0.080849094    0.47190857    0.51880646      131072
   730   0.040364185    0.08072837     0.3447113     0.4006958      131072
   731   0.040303823   0.080607646    0.42344666    0.47625732      131072
   732   0.040243461   0.080486922    0.34436035    0.42393494      131072
   733   0.040183099   0.080366198    0.40733337    0.48210907      131072
   734   0.040122736   0.080245472    0.38069153    0.46794891      131072
   735   0.040062374   0.080124748      0.371315    0.44400024      131072
   736   0.040002012   0.080004024    0.33232117    0.40284729      131072
   737    0.03994165     0.0798833    0.35453796    0.42630768      131072
   738   0.039881288   0.079762576    0.31047058    0.38249207      131072
   739   0.039820926   0.079641852    0.45391846     0.5200882      131072
   740   0.039760563   0.079521126    0.33995819    0.41143036      131072
   741   0.039700201   0.079400402    0.32666779     0.3917923      131072
   742   0.039639839   0.079279678    0.39940643      0.478508      131072
   743   0.039579477   0.079158954    0.34719086    0.40461731      131072
   744   0.039519115    0.07903823    0.37280273    0.44002533      131072
   745   0.039458753   0.078917506    0.27685547    0.33649445      131072
   746    0.03939839    0.07879678    0.41120911    0.48934937      131072
   747   0.039338028   0.078676056    0.27985382    0.34253693      131072
   748   0.039277666   0.078555332    0.50436401    0.55717468      131072
   749   0.039217304   0.078434608    0.24959564    0.28920746      131072
   750   0.039156942   0.078313884    0.48894501    0.53372192      131072
   751   0.039096579   0.078193158    0.20568085     0.2379303      131072
   752   0.039036217   0.078072434    0.53746033    0.58795929      131072
   753   0.038975855    0.07795171    0.20796967    0.24563599      131072
   754   0.038915493   0.077830986    0.53948212    0.59355164      131072
   755   0.038855131   0.077710262    0.21289062    0.24899292      131072
   756   0.038794769   0.077589538    0.52090454    0.56800079      131072
   757   0.038734406   0.077468812    0.23806763    0.27798462      131072
   758   0.038674044   0.077348088    0.52866364    0.58358765      131072
   759   0.038613682   0.077227364    0.26628876    0.31559753      131072
   760    0.03855332    0.07710664    0.52134705    0.57676697      131072
   761   0.038492958   0.076985916    0.30047607      0.359375      131072
   762   0.038432596   0.076865192    0.45630646    0.50901794      131072
   763   0.038372233   0.076744466     0.3113327    0.36494446      131072
   764   0.038311871   0.076623742    0.46952057     0.5304718      131072
   765   0.038251509   0.076503018    0.27950287    0.33130646      131072
   766   0.038191147   0.076382294    0.50996399    0.56791687      131072
   767   0.038130785    0.07626157    0.24481201    0.28993988      131072
   768   0.038070423   0.076140846    0.49462891    0.53901672      131072
   769    0.03801006    0.07602012    0.27549744    0.32226562      131072
   770   0.037949698   0.075899396    0.46195221    0.50830841      131072
   771   0.037889336   0.075778672    0.34209442    0.39429474      131072
   772   0.037828974   0.075657948    0.34622955    0.39160156      131072
   773   0.037768612   0.075537224     0.4438324    0.49639893      131072
   774   0.037708249   0.075416498    0.27519226    0.31061554      131072
   775   0.037647887   0.075295774    0.48407745    0.53224945      131072
   776   0.037587525    0.07517505    0.26120758    0.30193329      131072
   777   0.037527163   0.075054326    0.42962646    0.47223663      131072
   778   0.037466801   0.074933602    0.24433136     0.2806778      131072
   779   0.037406439   0.074812878    0.50687408    0.55198669      131072
   780   0.037346076   0.074692152    0.24066925    0.28178406      131072
   781   0.037285714   0.074571428    0.49182892    0.53818512      131072
   782   0.037225352   0.074450704    0.27048492    0.31433105      131072
   783    0.03716499    0.07432998    0.44470978    0.48845673      131072
   784   0.037104628   0.074209256    0.31235504    0.36686707      131072
   785   0.037044266   0.074088532    0.43582153    0.48543549      131072
   786   0.036983903   0.073967806    0.31459808    0.35998535      131072
   787   0.036923541   0.073847082    0.32555389    0.37293243      131072
   788   0.036863179   0.073726358    0.43629456    0.48880768      131072
   789   0.036802817   0.073605634    0.23693085    0.28263855      131072
   790   0.036742455    0.07348491    0.50209808    0.55369568      131072
   791   0.036682093   0.073364186    0.24513245    0.29098511      131072
   792    0.03662173    0.07324346    0.48862457    0.54144287      131072
   793   0.036561368   0.073122736    0.27815247    0.32649231      131072
   794   0.036501006   0.073002012     0.4616394    0.51906586      131072
   795   0.036440644   0.072881288    0.22190094    0.26358032      131072
   796   0.036380282   0.072760564    0.54374695    0.59296417      131072
   797    0.03631992    0.07263984    0.23098755     0.2718811      131072
   798   0.036259557   0.072519114    0.49421692    0.54428864      131072
   799   0.036199195    0.07239839     0.2375412    0.28534698      131072
   800   0.036138833   0.072277666    0.52513123    0.58415222      131072
   801   0.036078471   0.072156942    0.23745728    0.27840424      131072
   802   0.036018109   0.072036218    0.43884277    0.48783112      131072
   803   0.035957746   0.071915492    0.31581116    0.35306549      131072
   804   0.035897384   0.071794768    0.37696838    0.41915131      131072
   805   0.035837022   0.071674044    0.42537689    0.46997833      131072
   806    0.03577666    0.07155332    0.29295349     0.3247757      131072
   807   0.035716298   0.071432596    0.48590088    0.52950287      131072
   808   0.035655936   0.071311872    0.32989502    0.36631775      131072
   809   0.035595573   0.071191146    0.42008972    0.46586609      131072
   810   0.035535211   0.071070422    0.36854553    0.41264343      131072
   811   0.035474849   0.070949698    0.43552399    0.48757172      131072
   812   0.035414487   0.070828974    0.32701874    0.36495972      131072
   813   0.035354125    0.07070825    0.44690704    0.48355865      131072
   814   0.035293763   0.070587526    0.32582092    0.35618591      131072
   815     0.0352334     0.0704668     0.3846283    0.42526245      131072
   816   0.035173038   0.070346076    0.33705139    0.37174988      131072
   817   0.035112676   0.070225352    0.32117462    0.35668182      131072
   818   0.035052314   0.070104628    0.36740112    0.40794373      131072
   819   0.034991952   0.069983904    0.37513733    0.41047668      131072
   820    0.03493159    0.06986318    0.25475311    0.28742981      131072
   821   0.034871227   0.069742454    0.53933716    0.58065796      131072
   822   0.034810865    0.06962173    0.21034241    0.24433136      131072
   823   0.034750503   0.069501006    0.56598663    0.61454773      131072
   824   0.034690141   0.069380282    0.22640991    0.25882721      131072
   825   0.034629779   0.069259558    0.49942017    0.53753662      131072
   826   0.034569416   0.069138832    0.23592377    0.27026367      131072
   827   0.034509054   0.069018108      0.483284    0.52069092      131072
   828   0.034448692   0.068897384    0.29930115    0.34409332      131072
   829    0.03438833    0.06877666     0.4496994    0.49298859      131072
   830   0.034327968   0.068655936    0.30062103    0.34241486      131072
   831   0.034267606   0.068535212    0.44063568    0.48487854      131072
   832   0.034207243   0.068414486     0.2915802    0.32631683      131072
   833   0.034146881   0.068293762    0.44709015    0.48509979      131072
   834   0.034086519   0.068173038    0.29931641     0.3387146      131072
   835   0.034026157   0.068052314     0.4034729    0.44703674      131072
   836   0.033965795    0.06793159    0.26793671    0.30588531      131072
   837   0.033905433   0.067810866    0.48137665    0.52075958      131072
   838    0.03384507    0.06769014    0.24037933     0.2716217      131072
   839   0.033784708   0.067569416    0.53492737    0.57481384      131072
   840   0.033724346   0.067448692     0.2165451    0.24711609      131072
   841   0.033663984   0.067327968    0.50387573    0.54631042      131072
   842   0.033603622   0.067207244    0.22210693    0.25525665      131072
   843    0.03354326    0.06708652    0.54137421    0.58148193      131072
   844   0.033482897   0.066965794    0.24524689    0.28338623      131072
   845   0.033422535    0.06684507    0.48906708    0.52832031      131072
   846   0.033362173   0.066724346    0.23993683    0.27558899      131072
   847   0.033301811   0.066603622    0.42081451    0.46328735      131072
   848   0.033241449   0.066482898    0.29782104    0.33821869      131072
   849   0.033181087   0.066362174    0.33747864    0.37701416      131072
   850   0.033120724   0.066241448    0.36531067    0.40987396      131072
   851   0.033060362   0.066120724    0.32473755    0.36211395      131072
   852         0.033         0.066    0.42821503    0.47166443      131072
   853   0.032939638   0.065879276    0.28911591    0.32689667      131072
   854   0.032879276   0.065758552    0.40434265    0.43605042      131072
   855   0.032818913   0.065637826    0.28631592    0.32170105      131072
   856   0.032758551   0.065517102    0.36475372    0.39672852      131072
   857   0.032698189   0.065396378     0.3815918    0.43006897      131072
   858   0.032637827   0.065275654    0.38680267    0.42275238      131072
   859   0.032577465    0.06515493    0.26957703    0.30583954      131072
   860   0.032517103   0.065034206    0.46637726    0.50662994      131072
   861    0.03245674    0.06491348    0.33526611    0.37438965      131072
   862   0.032396378   0.064792756    0.37612915    0.41029358      131072
   863   0.032336016   0.064672032    0.31391144    0.35490417      131072
   864   0.032275654   0.064551308    0.38660431    0.42549896      131072
   865   0.032215292   0.064430584    0.36828613    0.40651703      131072
   866    0.03215493    0.06430986    0.33490753    0.38480377      131072
   867   0.032094567   0.064189134    0.32663727    0.37833405      131072
   868   0.032034205    0.06406841    0.26287842    0.31105042      131072
   869   0.031973843   0.063947686    0.54290009    0.60150146      131072
   870   0.031913481   0.063826962    0.20975494    0.25933075      131072
   871   0.031853119   0.063706238     0.5506897    0.61624146      131072
   872   0.031792757   0.063585514    0.20717621    0.25173187      131072
   873   0.031732394   0.063464788    0.48583984    0.53992462      131072
   874   0.031672032   0.063344064    0.25076294    0.29845428      131072
   875    0.03161167    0.06322334     0.4499054     0.4992218      131072
   876   0.031551308   0.063102616    0.28237915    0.33748627      131072
   877   0.031490946   0.062981892    0.38334656    0.43963623      131072
   878   0.031430584   0.062861168    0.35149384    0.39407349      131072
   879   0.031370221   0.062740442    0.45936584    0.50563812      131072
   880   0.031309859   0.062619718    0.27960205    0.31825256      131072
   881   0.031249497   0.062498994    0.30625916    0.34047699      131072
   882   0.031189135    0.06237827    0.47242737    0.51264954      131072
   883   0.031128773   0.062257546    0.24259949    0.27288818      131072
   884    0.03106841    0.06213682    0.41271973    0.45102692      131072
   885   0.031008048   0.062016096    0.25738525    0.28900909      131072
   886   0.030947686   0.061895372    0.43515015    0.47238922      131072
   887   0.030887324   0.061774648    0.22615051    0.25211334      131072
   888   0.030826962   0.061653924    0.49987793    0.53452301      131072
   889     0.0307666     0.0615332    0.23913574    0.27378082      131072
   890   0.030706237   0.061412474     0.5320282    0.57637024      131072
   891   0.030645875    0.06129175     0.2219162    0.25600433      131072
   892   0.030585513   0.061171026    0.51123047     0.5508728      131072
   893   0.030525151   0.061050302     0.2352829     0.2706604      131072
   894   0.030464789   0.060929578    0.51305389    0.55321503      131072
   895   0.030404427   0.060808854     0.2240448    0.25736237      131072
   896   0.030344064   0.060688128    0.50203705    0.54145813      131072
   897   0.030283702   0.060567404     0.2755127    0.31134033      131072
   898    0.03022334    0.06044668    0.40346527    0.44314575      131072
   899   0.030162978   0.060325956    0.21559906     0.2453537      131072
   900   0.030102616   0.060205232    0.37270355    0.40898895      131072
   901   0.030042254   0.060084508    0.30521393     0.3419342      131072
   902   0.029981891   0.059963782    0.51016235    0.55821991      131072
   903   0.029921529   0.059843058    0.20776367    0.23912811      131072
   904   0.029861167   0.059722334    0.52013397    0.55989838      131072
   905   0.029800805    0.05960161    0.24212646     0.2755661      131072
   906   0.029740443   0.059480886    0.44562531    0.49098969      131072
   907    0.02968008    0.05936016    0.35587311    0.39736938      131072
   908   0.029619718   0.059239436    0.42424011    0.46470642      131072
   909   0.029559356   0.059118712    0.23200989    0.26542664      131072
   910   0.029498994   0.058997988    0.52597046    0.56304932      131072
   911   0.029438632   0.058877264    0.21317291    0.24173737      131072
   912    0.02937827    0.05875654    0.48262024    0.52463531      131072
   913   0.029317907   0.058635814    0.30430603    0.34845734      131072
   914   0.029257545    0.05851509    0.37025452    0.41148376      131072
   915   0.029197183   0.058394366    0.30708313    0.35236359      131072
   916   0.029136821   0.058273642    0.36451721    0.40358734      131072
   917   0.029076459   0.058152918    0.36907959    0.41595459      131072
   918   0.029016097   0.058032194    0.37760925    0.41783905      131072
   919   0.028955734   0.057911468    0.38236237    0.42864227      131072
   920   0.028895372   0.057790744    0.30049896    0.33701324      131072
   921    0.02883501    0.05767002    0.43289185    0.47386169      131072
   922   0.028774648   0.057549296    0.31568146    0.34057617      131072
   923   0.028714286   0.057428572    0.31236267    0.34270477      131072
   924   0.028653924   0.057307848    0.40808105    0.44541931      131072
   925   0.028593561   0.057187122    0.34545135    0.37328339      131072
   926   0.028533199   0.057066398    0.29948425    0.33333588      131072
   927   0.028472837   0.056945674    0.36009216    0.38977051      131072
   928   0.028412475    0.05682495    0.33344269    0.36507416      131072
   929   0.028352113   0.056704226    0.33735657    0.36238098      131072
   930   0.028291751   0.056583502    0.36795044    0.40259552      131072
   931   0.028231388   0.056462776    0.35562134    0.38795471      131072
   932   0.028171026   0.056342052    0.37149048    0.40401459      131072
   933   0.028110664   0.056221328    0.34438324    0.37398529      131072
   934   0.028050302   0.056100604    0.29277802    0.32462311      131072
   935    0.02798994    0.05597988    0.45440674    0.48595428      131072
   936   0.027929577   0.055859154    0.24872589    0.27336121      131072
   937   0.027869215    0.05573843    0.52934265    0.56487274      131072
   938   0.027808853   0.055617706    0.22830963    0.25691986      131072
   939   0.027748491   0.055496982    0.49729919    0.52545166      131072
   940   0.027688129   0.055376258    0.23973083    0.26434326      131072
   941   0.027627767   0.055255534    0.51901245    0.55155945      131072
   942   0.027567404   0.055134808    0.21429443    0.23914337      131072
   943   0.027507042   0.055014084    0.48422241    0.51360321      131072
   944    0.02744668    0.05489336    0.24536896       0.27388      131072
   945   0.027386318   0.054772636    0.47931671    0.50927734      131072
   946   0.027325956   0.054651912    0.25972748    0.28620148      131072
   947   0.027265594   0.054531188    0.34506989    0.37277985      131072
   948   0.027205231   0.054410462    0.40791321    0.44431305      131072
   949   0.027144869   0.054289738    0.29718018    0.32539368      131072
   950   0.027084507   0.054169014    0.33885956      0.371521      131072
   951   0.027024145    0.05404829    0.28697968    0.31002808      131072
   952   0.026963783   0.053927566    0.40439606    0.43151855      131072
   953   0.026903421   0.053806842    0.26567078    0.29388428      131072
   954   0.026843058   0.053686116    0.47657013    0.50905609      131072
   955   0.026782696   0.053565392    0.21833801    0.24369049      131072
   956   0.026722334   0.053444668    0.50287628    0.53305054      131072
   957   0.026661972   0.053323944    0.23777008    0.26334381      131072
   958    0.02660161    0.05320322    0.48906708    0.52545929      131072
   959   0.026541247   0.053082494    0.25151062    0.27835846      131072
   960   0.026480885    0.05296177    0.29309082    0.31843567      131072
   961   0.026420523   0.052841046    0.45396423    0.48286438      131072
   962   0.026360161   0.052720322    0.35343933    0.38870239      131072
   963   0.026299799   0.052599598    0.24772644    0.27180481      131072
   964   0.026239437   0.052478874    0.46391296    0.49467468      131072
   965   0.026179074   0.052358148    0.23310852    0.25891876      131072
   966   0.026118712   0.052237424    0.33084869    0.36318207      131072
   967    0.02605835     0.0521167    0.47045898    0.50756073      131072
   968   0.025997988   0.051995976    0.23426819     0.2585144      131072
   969   0.025937626   0.051875252    0.46409607    0.49897003      131072
   970   0.025877264   0.051754528    0.24481964    0.26811218      131072
   971   0.025816901   0.051633802    0.41513062    0.44297791      131072
   972   0.025756539   0.051513078     0.2797699      0.318367      131072
   973   0.025696177   0.051392354     0.3561554    0.39470673      131072
   974   0.025635815    0.05127163     0.2437973    0.27944183      131072
