run,N,M,final_k_granularity,cooldown_final_k_granularity,step,total_steps,loss,head_lr,muon_lr
16,2,2,1.0,0.25,34,50,0.8683,1072.0,0.002
16,2,2,1.0,0.25,35,50,0.868,1072.0,0.0012
16,2,2,1.0,0.25,36,50,0.8679,1072.0,0.0012
16,2,2,1.0,0.25,37,50,0.8678,1072.0,0.0012
16,2,2,1.0,0.25,38,50,0.8679,1072.0,0.0012
16,2,2,1.0,0.25,39,50,0.8678,1072.0,0.0012
16,2,2,1.0,0.25,40,50,0.8677,1072.0,0.0012
16,2,2,1.0,0.25,41,50,0.8677,1072.0,0.0012
16,2,2,1.0,0.25,42,50,0.8677,1072.0,0.0012
16,2,2,1.0,0.25,43,50,0.8676,1072.0,0.0012
16,2,2,1.0,0.25,44,50,0.8676,1072.0,0.0012
16,2,2,1.0,0.25,45,50,0.8675,1072.0,0.0012
16,2,2,1.0,0.25,46,50,0.8675,1072.0,0.0012
16,2,2,1.0,0.25,47,50,0.8675,1072.0,0.0012
16,2,2,1.0,0.25,48,50,0.8675,1072.0,0.0012
16,2,2,1.0,0.25,49,50,0.8674,1072.0,0.00073
16,2,2,1.0,0.25,50,50,0.8673,1072.0,0.00073
17,2,2,0.25,0.25,0,50,2.3135,1072.0,0.2
17,2,2,0.25,0.25,1,50,2.2201,1072.0,0.12
17,2,2,0.25,0.25,2,50,2.2057,1072.0,0.12
17,2,2,0.25,0.25,3,50,1.794,1072.0,0.11
17,2,2,0.25,0.25,4,50,1.6571,1072.0,0.11
17,2,2,0.25,0.25,5,50,1.343,1072.0,0.063
17,2,2,0.25,0.25,6,50,1.2063,1072.0,0.063
17,2,2,0.25,0.25,7,50,1.08,1072.0,0.038
17,2,2,0.25,0.25,8,50,0.9895,1072.0,0.038
17,2,2,0.25,0.25,9,50,0.9355,1072.0,0.023
17,2,2,0.25,0.25,10,50,0.9128,1072.0,0.023
17,2,2,0.25,0.25,11,50,0.9019,1072.0,0.016
17,2,2,0.25,0.25,12,50,0.8944,1072.0,0.016
17,2,2,0.25,0.25,13,50,0.8879,1072.0,0.012
17,2,2,0.25,0.25,14,50,0.883,1072.0,0.012
17,2,2,0.25,0.25,15,50,0.8785,1072.0,0.0072
17,2,2,0.25,0.25,16,50,0.8768,1072.0,0.0072
17,2,2,0.25,0.25,17,50,0.875,1072.0,0.0038
17,2,2,0.25,0.25,18,50,0.8736,1072.0,0.0038
17,2,2,0.25,0.25,19,50,0.8724,1072.0,0.0038
17,2,2,0.25,0.25,20,50,0.8718,1072.0,0.0038
17,2,2,0.25,0.25,21,50,0.8711,1072.0,0.0038
17,2,2,0.25,0.25,22,50,0.8712,1072.0,0.0038
17,2,2,0.25,0.25,23,50,0.8705,1072.0,0.0038
17,2,2,0.25,0.25,24,50,0.8704,1072.0,0.0038
17,2,2,0.25,0.25,25,50,0.8699,1072.0,0.0038
17,2,2,0.25,0.25,26,50,0.8699,1072.0,0.0038
17,2,2,0.25,0.25,27,50,0.8695,1072.0,0.003
17,2,2,0.25,0.25,28,50,0.8691,1072.0,0.003
17,2,2,0.25,0.25,29,50,0.8688,1072.0,0.003
17,2,2,0.25,0.25,30,50,0.8691,1072.0,0.003
17,2,2,0.25,0.25,31,50,0.8684,1072.0,0.0018
17,2,2,0.25,0.25,32,50,0.8683,1072.0,0.0018
17,2,2,0.25,0.25,33,50,0.8681,1072.0,0.0014
17,2,2,0.25,0.25,34,50,0.8681,1072.0,0.0014
17,2,2,0.25,0.25,35,50,0.8684,1072.0,0.0023
17,2,2,0.25,0.25,36,50,0.868,1072.0,0.0023
17,2,2,0.25,0.25,37,50,0.8678,1072.0,0.0014
17,2,2,0.25,0.25,38,50,0.8679,1072.0,0.0014
17,2,2,0.25,0.25,39,50,0.8677,1072.0,0.00082
17,2,2,0.25,0.25,40,50,0.8677,1072.0,0.00082
17,2,2,0.25,0.25,41,50,0.8676,1072.0,0.0018
17,2,2,0.25,0.25,42,50,0.8677,1072.0,0.0018
17,2,2,0.25,0.25,43,50,0.8675,1072.0,0.0011
17,2,2,0.25,0.25,44,50,0.8675,1072.0,0.0011
17,2,2,0.25,0.25,45,50,0.8674,1072.0,0.0011
17,2,2,0.25,0.25,46,50,0.8674,1072.0,0.0011
17,2,2,0.25,0.25,47,50,0.8673,1072.0,0.0011
17,2,2,0.25,0.25,48,50,0.8674,1072.0,0.0011
17,2,2,0.25,0.25,49,50,0.8673,1072.0,0.00064
17,2,2,0.25,0.25,50,50,0.8673,1072.0,0.00064
18,3,0,1.0,1.0,0,50,2.3135,1072.0,0.2
18,3,0,1.0,1.0,1,50,2.2201,1072.0,0.12
18,3,0,1.0,1.0,2,50,2.2057,1072.0,0.12
18,3,0,1.0,1.0,3,50,1.9585,1072.0,0.12
18,3,0,1.0,1.0,4,50,1.6853,1072.0,0.043
18,3,0,1.0,1.0,5,50,1.4289,1072.0,0.043
18,3,0,1.0,1.0,6,50,1.2458,1072.0,0.043
18,3,0,1.0,1.0,7,50,1.1663,1072.0,0.043
18,3,0,1.0,1.0,8,50,1.045,1072.0,0.043
18,3,0,1.0,1.0,9,50,0.9878,1072.0,0.043
18,3,0,1.0,1.0,10,50,0.9511,1072.0,0.016
18,3,0,1.0,1.0,11,50,0.9112,1072.0,0.016
18,3,0,1.0,1.0,12,50,0.8993,1072.0,0.016
18,3,0,1.0,1.0,13,50,0.8917,1072.0,0.0056
18,3,0,1.0,1.0,14,50,0.8862,1072.0,0.0056
18,3,0,1.0,1.0,15,50,0.8828,1072.0,0.0056
18,3,0,1.0,1.0,16,50,0.8812,1072.0,0.0034
18,3,0,1.0,1.0,17,50,0.8791,1072.0,0.0034
18,3,0,1.0,1.0,18,50,0.8779,1072.0,0.0034
18,3,0,1.0,1.0,19,50,0.877,1072.0,0.002
18,3,0,1.0,1.0,20,50,0.8758,1072.0,0.002
18,3,0,1.0,1.0,21,50,0.875,1072.0,0.002
18,3,0,1.0,1.0,22,50,0.8742,1072.0,0.0034
18,3,0,1.0,1.0,23,50,0.8741,1072.0,0.0034
18,3,0,1.0,1.0,24,50,0.8732,1072.0,0.0034
18,3,0,1.0,1.0,25,50,0.8727,1072.0,0.002
18,3,0,1.0,1.0,26,50,0.8719,1072.0,0.002
18,3,0,1.0,1.0,27,50,0.8716,1072.0,0.002
18,3,0,1.0,1.0,28,50,0.8713,1072.0,0.0012
18,3,0,1.0,1.0,29,50,0.8709,1072.0,0.0012
18,3,0,1.0,1.0,30,50,0.8707,1072.0,0.0012
18,3,0,1.0,1.0,31,50,0.8706,1072.0,0.0012
18,3,0,1.0,1.0,32,50,0.8702,1072.0,0.0012
18,3,0,1.0,1.0,33,50,0.8701,1072.0,0.0012
18,3,0,1.0,1.0,34,50,0.87,1072.0,0.0012
18,3,0,1.0,1.0,35,50,0.8697,1072.0,0.0012
18,3,0,1.0,1.0,36,50,0.8696,1072.0,0.0012
18,3,0,1.0,1.0,37,50,0.8694,1072.0,0.00073
18,3,0,1.0,1.0,38,50,0.8693,1072.0,0.00073
18,3,0,1.0,1.0,39,50,0.8692,1072.0,0.00073
18,3,0,1.0,1.0,40,50,0.869,1072.0,0.0012
18,3,0,1.0,1.0,41,50,0.869,1072.0,0.0012
18,3,0,1.0,1.0,42,50,0.8688,1072.0,0.0012
18,3,0,1.0,1.0,43,50,0.8688,1072.0,0.00073
18,3,0,1.0,1.0,44,50,0.8686,1072.0,0.00073
18,3,0,1.0,1.0,45,50,0.8685,1072.0,0.00073
18,3,0,1.0,1.0,46,50,0.8685,1072.0,0.00073
18,3,0,1.0,1.0,47,50,0.8684,1072.0,0.00073
18,3,0,1.0,1.0,48,50,0.8683,1072.0,0.00073
18,3,0,1.0,1.0,49,50,0.8683,1072.0,0.00044
18,3,0,1.0,1.0,50,50,0.8682,1072.0,0.00044
19,3,0,1.0,0.25,0,50,2.3135,1072.0,0.2
19,3,0,1.0,0.25,1,50,2.2201,1072.0,0.12
19,3,0,1.0,0.25,2,50,2.2057,1072.0,0.12
19,3,0,1.0,0.25,3,50,1.9585,1072.0,0.12
19,3,0,1.0,0.25,4,50,1.6853,1072.0,0.043
19,3,0,1.0,0.25,5,50,1.4289,1072.0,0.043
19,3,0,1.0,0.25,6,50,1.2458,1072.0,0.043
19,3,0,1.0,0.25,7,50,1.1663,1072.0,0.043
19,3,0,1.0,0.25,8,50,1.045,1072.0,0.043
19,3,0,1.0,0.25,9,50,0.9878,1072.0,0.043
19,3,0,1.0,0.25,10,50,0.9511,1072.0,0.016
19,3,0,1.0,0.25,11,50,0.9112,1072.0,0.016
19,3,0,1.0,0.25,12,50,0.8993,1072.0,0.016
19,3,0,1.0,0.25,13,50,0.8917,1072.0,0.0056
19,3,0,1.0,0.25,14,50,0.8862,1072.0,0.0056
19,3,0,1.0,0.25,15,50,0.8828,1072.0,0.0056
19,3,0,1.0,0.25,16,50,0.8812,1072.0,0.0034
19,3,0,1.0,0.25,17,50,0.8791,1072.0,0.0034
19,3,0,1.0,0.25,18,50,0.8779,1072.0,0.0034
19,3,0,1.0,0.25,19,50,0.877,1072.0,0.002
19,3,0,1.0,0.25,20,50,0.8758,1072.0,0.002
19,3,0,1.0,0.25,21,50,0.875,1072.0,0.002
19,3,0,1.0,0.25,22,50,0.8742,1072.0,0.0034
19,3,0,1.0,0.25,23,50,0.8741,1072.0,0.0034
19,3,0,1.0,0.25,24,50,0.8732,1072.0,0.0034
19,3,0,1.0,0.25,25,50,0.8727,1072.0,0.002
19,3,0,1.0,0.25,26,50,0.8719,1072.0,0.002
19,3,0,1.0,0.25,27,50,0.8716,1072.0,0.002
19,3,0,1.0,0.25,28,50,0.8713,1072.0,0.0012
19,3,0,1.0,0.25,29,50,0.8709,1072.0,0.0012
19,3,0,1.0,0.25,30,50,0.8707,1072.0,0.0012
19,3,0,1.0,0.25,31,50,0.8706,1072.0,0.0012
19,3,0,1.0,0.25,32,50,0.8702,1072.0,0.0012
19,3,0,1.0,0.25,33,50,0.8701,1072.0,0.0012
19,3,0,1.0,0.25,34,50,0.87,1072.0,0.0012
19,3,0,1.0,0.25,35,50,0.8697,1072.0,0.0012
19,3,0,1.0,0.25,36,50,0.8696,1072.0,0.0012
19,3,0,1.0,0.25,37,50,0.8694,1072.0,0.00073
19,3,0,1.0,0.25,38,50,0.8693,1072.0,0.00073
19,3,0,1.0,0.25,39,50,0.8692,1072.0,0.00073
19,3,0,1.0,0.25,40,50,0.869,1072.0,0.0012
19,3,0,1.0,0.25,41,50,0.869,1072.0,0.0012
19,3,0,1.0,0.25,42,50,0.8688,1072.0,0.0012
19,3,0,1.0,0.25,43,50,0.8688,1072.0,0.00073
19,3,0,1.0,0.25,44,50,0.8686,1072.0,0.00073
19,3,0,1.0,0.25,45,50,0.8685,1072.0,0.00073
19,3,0,1.0,0.25,46,50,0.8685,1072.0,0.00073
19,3,0,1.0,0.25,47,50,0.8684,1072.0,0.00073
19,3,0,1.0,0.25,48,50,0.8683,1072.0,0.00073
19,3,0,1.0,0.25,49,50,0.8683,1072.0,0.00044
19,3,0,1.0,0.25,50,50,0.8682,1072.0,0.00044
20,3,0,0.25,0.25,0,50,2.3135,1072.0,0.2
20,3,0,0.25,0.25,1,50,2.2205,1072.0,0.14
20,3,0,0.25,0.25,2,50,2.2021,1072.0,0.14
20,3,0,0.25,0.25,3,50,1.9584,1072.0,0.14
20,3,0,0.25,0.25,4,50,1.6514,1072.0,0.043
20,3,0,0.25,0.25,5,50,1.4009,1072.0,0.043
20,3,0,0.25,0.25,6,50,1.2421,1072.0,0.043
20,3,0,0.25,0.25,7,50,1.1563,1072.0,0.026
20,3,0,0.25,0.25,8,50,1.066,1072.0,0.026
20,3,0,0.25,0.25,9,50,0.9968,1072.0,0.026
20,3,0,0.25,0.25,10,50,0.9622,1072.0,0.011
20,3,0,0.25,0.25,11,50,0.9282,1072.0,0.011
20,3,0,0.25,0.25,12,50,0.9116,1072.0,0.011
20,3,0,0.25,0.25,13,50,0.906,1072.0,0.0064
20,3,0,0.25,0.25,14,50,0.8958,1072.0,0.0064
20,3,0,0.25,0.25,15,50,0.8912,1072.0,0.0064
20,3,0,0.25,0.25,16,50,0.8888,1072.0,0.0038
20,3,0,0.25,0.25,17,50,0.885,1072.0,0.0038
20,3,0,0.25,0.25,18,50,0.8831,1072.0,0.0038
20,3,0,0.25,0.25,19,50,0.8825,1072.0,0.003
20,3,0,0.25,0.25,20,50,0.8798,1072.0,0.003
20,3,0,0.25,0.25,21,50,0.8787,1072.0,0.003
20,3,0,0.25,0.25,22,50,0.8779,1072.0,0.0018
20,3,0,0.25,0.25,23,50,0.8768,1072.0,0.0018
20,3,0,0.25,0.25,24,50,0.8761,1072.0,0.0018
20,3,0,0.25,0.25,25,50,0.876,1072.0,0.0018
20,3,0,0.25,0.25,26,50,0.8749,1072.0,0.0018
20,3,0,0.25,0.25,27,50,0.8744,1072.0,0.0018
20,3,0,0.25,0.25,28,50,0.8742,1072.0,0.0014
20,3,0,0.25,0.25,29,50,0.8736,1072.0,0.0014
20,3,0,0.25,0.25,30,50,0.8732,1072.0,0.0014
20,3,0,0.25,0.25,31,50,0.8731,1072.0,0.0014
20,3,0,0.25,0.25,32,50,0.8725,1072.0,0.0014
20,3,0,0.25,0.25,33,50,0.8722,1072.0,0.0014
20,3,0,0.25,0.25,34,50,0.872,1072.0,0.0011
20,3,0,0.25,0.25,35,50,0.8717,1072.0,0.0011
20,3,0,0.25,0.25,36,50,0.8715,1072.0,0.0011
20,3,0,0.25,0.25,37,50,0.8713,1072.0,0.00094
20,3,0,0.25,0.25,38,50,0.871,1072.0,0.00094
20,3,0,0.25,0.25,39,50,0.8708,1072.0,0.00094
20,3,0,0.25,0.25,40,50,0.8707,1072.0,0.00082
20,3,0,0.25,0.25,41,50,0.8705,1072.0,0.00082
20,3,0,0.25,0.25,42,50,0.8704,1072.0,0.00082
20,3,0,0.25,0.25,43,50,0.8703,1072.0,0.00082
20,3,0,0.25,0.25,44,50,0.8701,1072.0,0.00082
20,3,0,0.25,0.25,45,50,0.87,1072.0,0.00082
20,3,0,0.25,0.25,46,50,0.8699,1072.0,0.00073
20,3,0,0.25,0.25,47,50,0.8697,1072.0,0.00073
20,3,0,0.25,0.25,48,50,0.8696,1072.0,0.00073
20,3,0,0.25,0.25,49,50,0.8695,1072.0,0.00056
20,3,0,0.25,0.25,50,50,0.8694,1072.0,0.00056
21,3,1,1.0,1.0,0,50,2.3135,1072.0,0.2
21,3,1,1.0,1.0,1,50,2.2279,1072.0,0.2
21,3,1,1.0,1.0,2,50,2.2034,1072.0,0.2
21,3,1,1.0,1.0,3,50,1.9733,1072.0,0.2
21,3,1,1.0,1.0,4,50,1.7037,1072.0,0.12
21,3,1,1.0,1.0,5,50,1.466,1072.0,0.12
21,3,1,1.0,1.0,6,50,1.3754,1072.0,0.12
21,3,1,1.0,1.0,7,50,1.2462,1072.0,0.12
21,3,1,1.0,1.0,8,50,1.1338,1072.0,0.12
21,3,1,1.0,1.0,9,50,1.0985,1072.0,0.12
21,3,1,1.0,1.0,10,50,0.979,1072.0,0.072
21,3,1,1.0,1.0,11,50,0.9397,1072.0,0.072
21,3,1,1.0,1.0,12,50,0.943,1072.0,0.072
21,3,1,1.0,1.0,13,50,0.8979,1072.0,0.026
21,3,1,1.0,1.0,14,50,0.8881,1072.0,0.026
21,3,1,1.0,1.0,15,50,0.885,1072.0,0.026
21,3,1,1.0,1.0,16,50,0.8765,1072.0,0.016
21,3,1,1.0,1.0,17,50,0.8747,1072.0,0.016
21,3,1,1.0,1.0,18,50,0.8756,1072.0,0.016
21,3,1,1.0,1.0,19,50,0.8718,1072.0,0.0093
21,3,1,1.0,1.0,20,50,0.8715,1072.0,0.0093
21,3,1,1.0,1.0,21,50,0.8703,1072.0,0.0093
21,3,1,1.0,1.0,22,50,0.8708,1072.0,0.0093
21,3,1,1.0,1.0,23,50,0.8698,1072.0,0.0093
21,3,1,1.0,1.0,24,50,0.87,1072.0,0.0093
21,3,1,1.0,1.0,25,50,0.8688,1072.0,0.0056
21,3,1,1.0,1.0,26,50,0.8685,1072.0,0.0056
21,3,1,1.0,1.0,27,50,0.8683,1072.0,0.0056
21,3,1,1.0,1.0,28,50,0.8685,1072.0,0.0056
21,3,1,1.0,1.0,29,50,0.868,1072.0,0.0056
21,3,1,1.0,1.0,30,50,0.8682,1072.0,0.0056
21,3,1,1.0,1.0,31,50,0.8677,1072.0,0.0034
21,3,1,1.0,1.0,32,50,0.8677,1072.0,0.0034
21,3,1,1.0,1.0,33,50,0.8675,1072.0,0.0034
21,3,1,1.0,1.0,34,50,0.8676,1072.0,0.0034
21,3,1,1.0,1.0,35,50,0.8674,1072.0,0.0034
21,3,1,1.0,1.0,36,50,0.8675,1072.0,0.0034
21,3,1,1.0,1.0,37,50,0.8673,1072.0,0.002
21,3,1,1.0,1.0,38,50,0.8673,1072.0,0.002
21,3,1,1.0,1.0,39,50,0.8672,1072.0,0.002
21,3,1,1.0,1.0,40,50,0.8672,1072.0,0.002
21,3,1,1.0,1.0,41,50,0.8672,1072.0,0.002
21,3,1,1.0,1.0,42,50,0.8672,1072.0,0.002
21,3,1,1.0,1.0,43,50,0.8675,1072.0,0.0034
21,3,1,1.0,1.0,44,50,0.8671,1072.0,0.0034
21,3,1,1.0,1.0,45,50,0.8674,1072.0,0.0034
21,3,1,1.0,1.0,46,50,0.8671,1072.0,0.002
21,3,1,1.0,1.0,47,50,0.8672,1072.0,0.002
21,3,1,1.0,1.0,48,50,0.867,1072.0,0.002
21,3,1,1.0,1.0,49,50,0.8672,1072.0,0.002
21,3,1,1.0,1.0,50,50,0.867,1072.0,0.002
22,3,1,1.0,0.25,0,50,2.3135,1072.0,0.2
22,3,1,1.0,0.25,1,50,2.2279,1072.0,0.2
22,3,1,1.0,0.25,2,50,2.2034,1072.0,0.2
22,3,1,1.0,0.25,3,50,1.9733,1072.0,0.2
22,3,1,1.0,0.25,4,50,1.7001,1072.0,0.12
22,3,1,1.0,0.25,5,50,1.4674,1072.0,0.12
22,3,1,1.0,0.25,6,50,1.3751,1072.0,0.12
22,3,1,1.0,0.25,7,50,1.2074,1072.0,0.072
22,3,1,1.0,0.25,8,50,1.0682,1072.0,0.072
22,3,1,1.0,0.25,9,50,1.0483,1072.0,0.072
22,3,1,1.0,0.25,10,50,0.95,1072.0,0.026
22,3,1,1.0,0.25,11,50,0.9198,1072.0,0.026
22,3,1,1.0,0.25,12,50,0.8967,1072.0,0.026
22,3,1,1.0,0.25,13,50,0.8918,1072.0,0.026
22,3,1,1.0,0.25,14,50,0.893,1072.0,0.026
22,3,1,1.0,0.25,15,50,0.8869,1072.0,0.026
22,3,1,1.0,0.25,16,50,0.88,1072.0,0.016
22,3,1,1.0,0.25,17,50,0.8771,1072.0,0.016
22,3,1,1.0,0.25,18,50,0.8784,1072.0,0.016
22,3,1,1.0,0.25,19,50,0.877,1072.0,0.016
22,3,1,1.0,0.25,20,50,0.8739,1072.0,0.016
22,3,1,1.0,0.25,21,50,0.876,1072.0,0.016
22,3,1,1.0,0.25,22,50,0.8709,1072.0,0.0056
22,3,1,1.0,0.25,23,50,0.8706,1072.0,0.0056
22,3,1,1.0,0.25,24,50,0.8695,1072.0,0.0056
22,3,1,1.0,0.25,25,50,0.8697,1072.0,0.0056
22,3,1,1.0,0.25,26,50,0.8692,1072.0,0.0056
22,3,1,1.0,0.25,27,50,0.8691,1072.0,0.0056
22,3,1,1.0,0.25,28,50,0.8733,1072.0,0.0093
22,3,1,1.0,0.25,29,50,0.8686,1072.0,0.0093
22,3,1,1.0,0.25,30,50,0.8708,1072.0,0.0093
22,3,1,1.0,0.25,31,50,0.8683,1072.0,0.0034
22,3,1,1.0,0.25,32,50,0.8682,1072.0,0.0034
22,3,1,1.0,0.25,33,50,0.8679,1072.0,0.0034
22,3,1,1.0,0.25,34,50,0.868,1072.0,0.0034
22,3,1,1.0,0.25,35,50,0.8677,1072.0,0.0034
22,3,1,1.0,0.25,36,50,0.8678,1072.0,0.0034
22,3,1,1.0,0.25,37,50,0.8694,1072.0,0.0056
22,3,1,1.0,0.25,38,50,0.8676,1072.0,0.0056
22,3,1,1.0,0.25,39,50,0.8686,1072.0,0.0056
22,3,1,1.0,0.25,40,50,0.8675,1072.0,0.0034
22,3,1,1.0,0.25,41,50,0.8679,1072.0,0.0034
22,3,1,1.0,0.25,42,50,0.8673,1072.0,0.0034
22,3,1,1.0,0.25,43,50,0.8676,1072.0,0.0034
22,3,1,1.0,0.25,44,50,0.8674,1072.0,0.0034
22,3,1,1.0,0.25,45,50,0.8675,1072.0,0.0034
22,3,1,1.0,0.25,46,50,0.8672,1072.0,0.002
22,3,1,1.0,0.25,47,50,0.8672,1072.0,0.002
22,3,1,1.0,0.25,48,50,0.8671,1072.0,0.002
22,3,1,1.0,0.25,49,50,0.8671,1072.0,0.00073
22,3,1,1.0,0.25,50,50,0.8671,1072.0,0.00073
23,3,1,0.25,0.25,0,50,2.3135,1072.0,0.2
23,3,1,0.25,0.25,1,50,2.2249,1072.0,0.18
23,3,1,0.25,0.25,2,50,2.2005,1072.0,0.18
23,3,1,0.25,0.25,3,50,1.9667,1072.0,0.18
23,3,1,0.25,0.25,4,50,1.612,1072.0,0.12
23,3,1,0.25,0.25,5,50,1.4342,1072.0,0.12
23,3,1,0.25,0.25,6,50,1.3142,1072.0,0.12
23,3,1,0.25,0.25,7,50,1.1208,1072.0,0.026
23,3,1,0.25,0.25,8,50,1.0176,1072.0,0.026
23,3,1,0.25,0.25,9,50,0.9608,1072.0,0.026
23,3,1,0.25,0.25,10,50,0.9361,1072.0,0.0082
23,3,1,0.25,0.25,11,50,0.9202,1072.0,0.0082
23,3,1,0.25,0.25,12,50,0.9081,1072.0,0.0082
23,3,1,0.25,0.25,13,50,0.8966,1072.0,0.011
23,3,1,0.25,0.25,14,50,0.8902,1072.0,0.011
23,3,1,0.25,0.25,15,50,0.8892,1072.0,0.011
23,3,1,0.25,0.25,16,50,0.8868,1072.0,0.0093
23,3,1,0.25,0.25,17,50,0.8815,1072.0,0.0093
23,3,1,0.25,0.25,18,50,0.883,1072.0,0.0093
23,3,1,0.25,0.25,19,50,0.8779,1072.0,0.0056
23,3,1,0.25,0.25,20,50,0.8766,1072.0,0.0056
23,3,1,0.25,0.25,21,50,0.8755,1072.0,0.0056
23,3,1,0.25,0.25,22,50,0.8868,1072.0,0.0093
23,3,1,0.25,0.25,23,50,0.8744,1072.0,0.0093
23,3,1,0.25,0.25,24,50,0.8756,1072.0,0.0093
23,3,1,0.25,0.25,25,50,0.8727,1072.0,0.0049
23,3,1,0.25,0.25,26,50,0.8716,1072.0,0.0049
23,3,1,0.25,0.25,27,50,0.8715,1072.0,0.0049
23,3,1,0.25,0.25,28,50,0.8731,1072.0,0.0064
23,3,1,0.25,0.25,29,50,0.871,1072.0,0.0064
23,3,1,0.25,0.25,30,50,0.8719,1072.0,0.0064
23,3,1,0.25,0.25,31,50,0.8701,1072.0,0.0043
23,3,1,0.25,0.25,32,50,0.8695,1072.0,0.0043
23,3,1,0.25,0.25,33,50,0.8699,1072.0,0.0043
23,3,1,0.25,0.25,34,50,0.8688,1072.0,0.0023
23,3,1,0.25,0.25,35,50,0.869,1072.0,0.0023
23,3,1,0.25,0.25,36,50,0.8685,1072.0,0.0023
23,3,1,0.25,0.25,37,50,0.8698,1072.0,0.0038
23,3,1,0.25,0.25,38,50,0.8684,1072.0,0.0038
23,3,1,0.25,0.25,39,50,0.8687,1072.0,0.0038
23,3,1,0.25,0.25,40,50,0.8686,1072.0,0.0034
23,3,1,0.25,0.25,41,50,0.8683,1072.0,0.0034
23,3,1,0.25,0.25,42,50,0.8686,1072.0,0.0034
23,3,1,0.25,0.25,43,50,0.8679,1072.0,0.00094
23,3,1,0.25,0.25,44,50,0.8679,1072.0,0.00094
23,3,1,0.25,0.25,45,50,0.8677,1072.0,0.00094
23,3,1,0.25,0.25,46,50,0.8678,1072.0,0.0018
23,3,1,0.25,0.25,47,50,0.8677,1072.0,0.0018
23,3,1,0.25,0.25,48,50,0.8677,1072.0,0.0018
23,3,1,0.25,0.25,49,50,0.8676,1072.0,0.0012
23,3,1,0.25,0.25,50,50,0.8675,1072.0,0.0012
24,3,2,1.0,1.0,0,50,2.3135,1072.0,0.2
24,3,2,1.0,1.0,1,50,2.2201,1072.0,0.12
24,3,2,1.0,1.0,2,50,2.2057,1072.0,0.12
24,3,2,1.0,1.0,3,50,1.9585,1072.0,0.12
24,3,2,1.0,1.0,4,50,1.6737,1072.0,0.072
24,3,2,1.0,1.0,5,50,1.3993,1072.0,0.072
24,3,2,1.0,1.0,6,50,1.2461,1072.0,0.072
24,3,2,1.0,1.0,7,50,1.1163,1072.0,0.026
24,3,2,1.0,1.0,8,50,1.0187,1072.0,0.026
24,3,2,1.0,1.0,9,50,0.9544,1072.0,0.026
24,3,2,1.0,1.0,10,50,0.9323,1072.0,0.016
24,3,2,1.0,1.0,11,50,0.9087,1072.0,0.016
24,3,2,1.0,1.0,12,50,0.9008,1072.0,0.016
24,3,2,1.0,1.0,13,50,0.8932,1072.0,0.0093
24,3,2,1.0,1.0,14,50,0.8846,1072.0,0.0093
24,3,2,1.0,1.0,15,50,0.8844,1072.0,0.0093
24,3,2,1.0,1.0,16,50,0.8802,1072.0,0.0056
24,3,2,1.0,1.0,17,50,0.8771,1072.0,0.0056
24,3,2,1.0,1.0,18,50,0.8766,1072.0,0.0056
24,3,2,1.0,1.0,19,50,0.8767,1072.0,0.0056
24,3,2,1.0,1.0,20,50,0.8741,1072.0,0.0056
24,3,2,1.0,1.0,21,50,0.8745,1072.0,0.0056
24,3,2,1.0,1.0,22,50,0.8725,1072.0,0.0034
24,3,2,1.0,1.0,23,50,0.8718,1072.0,0.0034
24,3,2,1.0,1.0,24,50,0.8713,1072.0,0.0034
24,3,2,1.0,1.0,25,50,0.8714,1072.0,0.0034
24,3,2,1.0,1.0,26,50,0.8706,1072.0,0.0034
24,3,2,1.0,1.0,27,50,0.8705,1072.0,0.0034
24,3,2,1.0,1.0,28,50,0.87,1072.0,0.002
24,3,2,1.0,1.0,29,50,0.8696,1072.0,0.002
24,3,2,1.0,1.0,30,50,0.8694,1072.0,0.002
24,3,2,1.0,1.0,31,50,0.8702,1072.0,0.0034
24,3,2,1.0,1.0,32,50,0.8693,1072.0,0.0034
24,3,2,1.0,1.0,33,50,0.8695,1072.0,0.0034
24,3,2,1.0,1.0,34,50,0.8689,1072.0,0.002
24,3,2,1.0,1.0,35,50,0.8686,1072.0,0.002
24,3,2,1.0,1.0,36,50,0.8685,1072.0,0.002
24,3,2,1.0,1.0,37,50,0.8685,1072.0,0.002
24,3,2,1.0,1.0,38,50,0.8683,1072.0,0.002
24,3,2,1.0,1.0,39,50,0.8683,1072.0,0.002
24,3,2,1.0,1.0,40,50,0.8681,1072.0,0.0012
24,3,2,1.0,1.0,41,50,0.8679,1072.0,0.0012
24,3,2,1.0,1.0,42,50,0.8679,1072.0,0.0012
24,3,2,1.0,1.0,43,50,0.8679,1072.0,0.0012
24,3,2,1.0,1.0,44,50,0.8678,1072.0,0.0012
24,3,2,1.0,1.0,45,50,0.8678,1072.0,0.0012
24,3,2,1.0,1.0,46,50,0.8678,1072.0,0.0012
24,3,2,1.0,1.0,47,50,0.8677,1072.0,0.0012
24,3,2,1.0,1.0,48,50,0.8677,1072.0,0.0012
24,3,2,1.0,1.0,49,50,0.8675,1072.0,0.00073
24,3,2,1.0,1.0,50,50,0.8675,1072.0,0.00073
25,3,2,1.0,0.25,0,50,2.3135,1072.0,0.2
25,3,2,1.0,0.25,1,50,2.2201,1072.0,0.12
25,3,2,1.0,0.25,2,50,2.2057,1072.0,0.12
25,3,2,1.0,0.25,3,50,1.9585,1072.0,0.12
