run,N,M,final_k_granularity,cooldown_final_k_granularity,step,total_steps,loss,head_lr,muon_lr
8,2,2,1.0,1.0,20,50,0.8724,1072.0,0.0056
8,2,2,1.0,1.0,21,50,0.8706,1072.0,0.0034
8,2,2,1.0,1.0,22,50,0.8703,1072.0,0.0034
8,2,2,1.0,1.0,23,50,0.8698,1072.0,0.0034
8,2,2,1.0,1.0,24,50,0.8698,1072.0,0.0034
8,2,2,1.0,1.0,25,50,0.8694,1072.0,0.0034
8,2,2,1.0,1.0,26,50,0.8693,1072.0,0.0034
8,2,2,1.0,1.0,27,50,0.8691,1072.0,0.0034
8,2,2,1.0,1.0,28,50,0.869,1072.0,0.0034
8,2,2,1.0,1.0,29,50,0.8684,1072.0,0.002
8,2,2,1.0,1.0,30,50,0.8683,1072.0,0.002
8,2,2,1.0,1.0,31,50,0.8682,1072.0,0.002
8,2,2,1.0,1.0,32,50,0.8682,1072.0,0.002
8,2,2,1.0,1.0,33,50,0.8681,1072.0,0.002
8,2,2,1.0,1.0,34,50,0.868,1072.0,0.002
8,2,2,1.0,1.0,35,50,0.8679,1072.0,0.002
8,2,2,1.0,1.0,36,50,0.8679,1072.0,0.002
8,2,2,1.0,1.0,37,50,0.8678,1072.0,0.002
8,2,2,1.0,1.0,38,50,0.8678,1072.0,0.002
8,2,2,1.0,1.0,39,50,0.8677,1072.0,0.002
8,2,2,1.0,1.0,40,50,0.8677,1072.0,0.002
8,2,2,1.0,1.0,41,50,0.8675,1072.0,0.0012
8,2,2,1.0,1.0,42,50,0.8675,1072.0,0.0012
8,2,2,1.0,1.0,43,50,0.8674,1072.0,0.0012
8,2,2,1.0,1.0,44,50,0.8674,1072.0,0.0012
8,2,2,1.0,1.0,45,50,0.8674,1072.0,0.0012
8,2,2,1.0,1.0,46,50,0.8674,1072.0,0.0012
8,2,2,1.0,1.0,47,50,0.8673,1072.0,0.0012
8,2,2,1.0,1.0,48,50,0.8673,1072.0,0.0012
8,2,2,1.0,1.0,49,50,0.8672,1072.0,0.00073
8,2,2,1.0,1.0,50,50,0.8672,1072.0,0.00073
9,2,3,1.0,1.0,0,50,2.3135,1072.0,0.2
9,2,3,1.0,1.0,1,50,2.2279,1072.0,0.2
9,2,3,1.0,1.0,2,50,2.2034,1072.0,0.2
9,2,3,1.0,1.0,3,50,1.8298,1072.0,0.2
9,2,3,1.0,1.0,4,50,1.7232,1072.0,0.2
9,2,3,1.0,1.0,5,50,1.4076,1072.0,0.12
9,2,3,1.0,1.0,6,50,1.4052,1072.0,0.12
9,2,3,1.0,1.0,7,50,1.1284,1072.0,0.072
9,2,3,1.0,1.0,8,50,1.053,1072.0,0.072
9,2,3,1.0,1.0,9,50,0.9627,1072.0,0.043
9,2,3,1.0,1.0,10,50,0.9232,1072.0,0.043
9,2,3,1.0,1.0,11,50,0.9101,1072.0,0.043
9,2,3,1.0,1.0,12,50,0.92,1072.0,0.043
9,2,3,1.0,1.0,13,50,0.9017,1072.0,0.043
9,2,3,1.0,1.0,14,50,0.8902,1072.0,0.043
9,2,3,1.0,1.0,15,50,0.8806,1072.0,0.026
9,2,3,1.0,1.0,16,50,0.8837,1072.0,0.026
9,2,3,1.0,1.0,17,50,0.8738,1072.0,0.016
9,2,3,1.0,1.0,18,50,0.8742,1072.0,0.016
9,2,3,1.0,1.0,19,50,0.8725,1072.0,0.016
9,2,3,1.0,1.0,20,50,0.8741,1072.0,0.016
9,2,3,1.0,1.0,21,50,0.872,1072.0,0.016
9,2,3,1.0,1.0,22,50,0.8722,1072.0,0.016
9,2,3,1.0,1.0,23,50,0.869,1072.0,0.0093
9,2,3,1.0,1.0,24,50,0.8697,1072.0,0.0093
9,2,3,1.0,1.0,25,50,0.8682,1072.0,0.0056
9,2,3,1.0,1.0,26,50,0.8684,1072.0,0.0056
9,2,3,1.0,1.0,27,50,0.8679,1072.0,0.0056
9,2,3,1.0,1.0,28,50,0.8682,1072.0,0.0056
9,2,3,1.0,1.0,29,50,0.8676,1072.0,0.0034
9,2,3,1.0,1.0,30,50,0.8676,1072.0,0.0034
9,2,3,1.0,1.0,31,50,0.8674,1072.0,0.0034
9,2,3,1.0,1.0,32,50,0.8675,1072.0,0.0034
9,2,3,1.0,1.0,33,50,0.8673,1072.0,0.002
9,2,3,1.0,1.0,34,50,0.8673,1072.0,0.002
9,2,3,1.0,1.0,35,50,0.8672,1072.0,0.002
9,2,3,1.0,1.0,36,50,0.8672,1072.0,0.002
9,2,3,1.0,1.0,37,50,0.8756,1072.0,0.016
9,2,3,1.0,1.0,38,50,0.8687,1072.0,0.016
9,2,3,1.0,1.0,39,50,0.8689,1072.0,0.0093
9,2,3,1.0,1.0,40,50,0.868,1072.0,0.0093
9,2,3,1.0,1.0,41,50,0.8672,1072.0,0.002
9,2,3,1.0,1.0,42,50,0.8671,1072.0,0.002
9,2,3,1.0,1.0,43,50,0.867,1072.0,0.002
9,2,3,1.0,1.0,44,50,0.867,1072.0,0.002
9,2,3,1.0,1.0,45,50,0.867,1072.0,0.0012
9,2,3,1.0,1.0,46,50,0.867,1072.0,0.0012
9,2,3,1.0,1.0,47,50,0.867,1072.0,0.00044
9,2,3,1.0,1.0,48,50,0.867,1072.0,0.00044
9,2,3,1.0,1.0,49,50,0.8669,1072.0,0.00026
9,2,3,1.0,1.0,50,50,0.8669,1072.0,0.00026
10,2,4,1.0,1.0,0,50,2.3135,1072.0,0.2
10,2,4,1.0,1.0,1,50,2.2201,1072.0,0.12
10,2,4,1.0,1.0,2,50,2.2057,1072.0,0.12
10,2,4,1.0,1.0,3,50,1.8985,1072.0,0.2
10,2,4,1.0,1.0,4,50,1.722,1072.0,0.2
10,2,4,1.0,1.0,5,50,1.3668,1072.0,0.12
10,2,4,1.0,1.0,6,50,1.3618,1072.0,0.12
10,2,4,1.0,1.0,7,50,1.0717,1072.0,0.072
10,2,4,1.0,1.0,8,50,1.0409,1072.0,0.072
10,2,4,1.0,1.0,9,50,0.9624,1072.0,0.072
10,2,4,1.0,1.0,10,50,0.9696,1072.0,0.072
10,2,4,1.0,1.0,11,50,0.9104,1072.0,0.043
10,2,4,1.0,1.0,12,50,0.9018,1072.0,0.043
10,2,4,1.0,1.0,13,50,0.8916,1072.0,0.043
10,2,4,1.0,1.0,14,50,0.903,1072.0,0.043
10,2,4,1.0,1.0,15,50,0.8777,1072.0,0.026
10,2,4,1.0,1.0,16,50,0.8805,1072.0,0.026
10,2,4,1.0,1.0,17,50,0.8725,1072.0,0.0093
10,2,4,1.0,1.0,18,50,0.8713,1072.0,0.0093
10,2,4,1.0,1.0,19,50,0.87,1072.0,0.0093
10,2,4,1.0,1.0,20,50,0.8699,1072.0,0.0093
10,2,4,1.0,1.0,21,50,0.8688,1072.0,0.0056
10,2,4,1.0,1.0,22,50,0.8689,1072.0,0.0056
10,2,4,1.0,1.0,23,50,0.8682,1072.0,0.0034
10,2,4,1.0,1.0,24,50,0.8681,1072.0,0.0034
10,2,4,1.0,1.0,25,50,0.8679,1072.0,0.0034
10,2,4,1.0,1.0,26,50,0.8679,1072.0,0.0034
10,2,4,1.0,1.0,27,50,0.8677,1072.0,0.0034
10,2,4,1.0,1.0,28,50,0.8677,1072.0,0.0034
10,2,4,1.0,1.0,29,50,0.8675,1072.0,0.002
10,2,4,1.0,1.0,30,50,0.8674,1072.0,0.002
10,2,4,1.0,1.0,31,50,0.8674,1072.0,0.002
10,2,4,1.0,1.0,32,50,0.8674,1072.0,0.002
10,2,4,1.0,1.0,33,50,0.8673,1072.0,0.002
10,2,4,1.0,1.0,34,50,0.8673,1072.0,0.002
10,2,4,1.0,1.0,35,50,0.8672,1072.0,0.002
10,2,4,1.0,1.0,36,50,0.8672,1072.0,0.002
10,2,4,1.0,1.0,37,50,0.8671,1072.0,0.0012
10,2,4,1.0,1.0,38,50,0.8671,1072.0,0.0012
10,2,4,1.0,1.0,39,50,0.8671,1072.0,0.0012
10,2,4,1.0,1.0,40,50,0.8671,1072.0,0.0012
10,2,4,1.0,1.0,41,50,0.8671,1072.0,0.0012
10,2,4,1.0,1.0,42,50,0.8671,1072.0,0.0012
10,2,4,1.0,1.0,43,50,0.8671,1072.0,0.0012
10,2,4,1.0,1.0,44,50,0.8671,1072.0,0.0012
10,2,4,1.0,1.0,45,50,0.867,1072.0,0.0012
10,2,4,1.0,1.0,46,50,0.867,1072.0,0.0012
10,2,4,1.0,1.0,47,50,0.867,1072.0,0.00073
10,2,4,1.0,1.0,48,50,0.867,1072.0,0.00073
10,2,4,1.0,1.0,49,50,0.867,1072.0,0.00044
10,2,4,1.0,1.0,50,50,0.867,1072.0,0.00044
11,2,5,1.0,1.0,0,50,2.3135,1072.0,0.2
11,2,5,1.0,1.0,1,50,2.2201,1072.0,0.12
11,2,5,1.0,1.0,2,50,2.2057,1072.0,0.12
11,2,5,1.0,1.0,3,50,1.8805,1072.0,0.2
11,2,5,1.0,1.0,4,50,1.7097,1072.0,0.2
11,2,5,1.0,1.0,5,50,1.2858,1072.0,0.072
11,2,5,1.0,1.0,6,50,1.1342,1072.0,0.072
11,2,5,1.0,1.0,7,50,1.0319,1072.0,0.072
11,2,5,1.0,1.0,8,50,0.965,1072.0,0.072
11,2,5,1.0,1.0,9,50,0.9193,1072.0,0.043
11,2,5,1.0,1.0,10,50,0.9097,1072.0,0.043
11,2,5,1.0,1.0,11,50,0.8895,1072.0,0.026
11,2,5,1.0,1.0,12,50,0.8859,1072.0,0.026
11,2,5,1.0,1.0,13,50,0.8824,1072.0,0.026
11,2,5,1.0,1.0,14,50,0.887,1072.0,0.026
11,2,5,1.0,1.0,15,50,0.8809,1072.0,0.026
11,2,5,1.0,1.0,16,50,0.882,1072.0,0.026
11,2,5,1.0,1.0,17,50,0.8721,1072.0,0.016
11,2,5,1.0,1.0,18,50,0.875,1072.0,0.016
11,2,5,1.0,1.0,19,50,0.8695,1072.0,0.0093
11,2,5,1.0,1.0,20,50,0.8707,1072.0,0.0093
11,2,5,1.0,1.0,21,50,0.869,1072.0,0.0093
11,2,5,1.0,1.0,22,50,0.8702,1072.0,0.0093
11,2,5,1.0,1.0,23,50,0.868,1072.0,0.0056
11,2,5,1.0,1.0,24,50,0.8688,1072.0,0.0056
11,2,5,1.0,1.0,25,50,0.8678,1072.0,0.0056
11,2,5,1.0,1.0,26,50,0.8683,1072.0,0.0056
11,2,5,1.0,1.0,27,50,0.8675,1072.0,0.0034
11,2,5,1.0,1.0,28,50,0.8677,1072.0,0.0034
11,2,5,1.0,1.0,29,50,0.8674,1072.0,0.0034
11,2,5,1.0,1.0,30,50,0.8675,1072.0,0.0034
11,2,5,1.0,1.0,31,50,0.8672,1072.0,0.002
11,2,5,1.0,1.0,32,50,0.8673,1072.0,0.002
11,2,5,1.0,1.0,33,50,0.8672,1072.0,0.002
11,2,5,1.0,1.0,34,50,0.8672,1072.0,0.002
11,2,5,1.0,1.0,35,50,0.8671,1072.0,0.0012
11,2,5,1.0,1.0,36,50,0.8671,1072.0,0.0012
11,2,5,1.0,1.0,37,50,0.869,1072.0,0.0093
11,2,5,1.0,1.0,38,50,0.8685,1072.0,0.0093
11,2,5,1.0,1.0,39,50,0.8673,1072.0,0.002
11,2,5,1.0,1.0,40,50,0.867,1072.0,0.002
11,2,5,1.0,1.0,41,50,0.867,1072.0,0.002
11,2,5,1.0,1.0,42,50,0.867,1072.0,0.002
11,2,5,1.0,1.0,43,50,0.867,1072.0,0.0012
11,2,5,1.0,1.0,44,50,0.867,1072.0,0.0012
11,2,5,1.0,1.0,45,50,0.8669,1072.0,0.00044
11,2,5,1.0,1.0,46,50,0.8669,1072.0,0.00044
11,2,5,1.0,1.0,47,50,0.8669,1072.0,0.00026
11,2,5,1.0,1.0,48,50,0.8669,1072.0,0.00026
11,2,5,1.0,1.0,49,50,0.8669,1072.0,0.00026
11,2,5,1.0,1.0,50,50,0.8669,1072.0,0.00026
12,3,0,1.0,1.0,0,50,2.3135,1072.0,0.2
12,3,0,1.0,1.0,1,50,2.2201,1072.0,0.12
12,3,0,1.0,1.0,2,50,2.2057,1072.0,0.12
12,3,0,1.0,1.0,3,50,1.9585,1072.0,0.12
12,3,0,1.0,1.0,4,50,1.6853,1072.0,0.043
12,3,0,1.0,1.0,5,50,1.4289,1072.0,0.043
12,3,0,1.0,1.0,6,50,1.2458,1072.0,0.043
12,3,0,1.0,1.0,7,50,1.1663,1072.0,0.043
12,3,0,1.0,1.0,8,50,1.045,1072.0,0.043
12,3,0,1.0,1.0,9,50,0.9878,1072.0,0.043
12,3,0,1.0,1.0,10,50,0.9511,1072.0,0.016
12,3,0,1.0,1.0,11,50,0.9112,1072.0,0.016
12,3,0,1.0,1.0,12,50,0.8993,1072.0,0.016
12,3,0,1.0,1.0,13,50,0.8917,1072.0,0.0056
12,3,0,1.0,1.0,14,50,0.8862,1072.0,0.0056
12,3,0,1.0,1.0,15,50,0.8828,1072.0,0.0056
12,3,0,1.0,1.0,16,50,0.8812,1072.0,0.0034
12,3,0,1.0,1.0,17,50,0.8791,1072.0,0.0034
12,3,0,1.0,1.0,18,50,0.8779,1072.0,0.0034
12,3,0,1.0,1.0,19,50,0.877,1072.0,0.002
12,3,0,1.0,1.0,20,50,0.8758,1072.0,0.002
12,3,0,1.0,1.0,21,50,0.875,1072.0,0.002
12,3,0,1.0,1.0,22,50,0.8742,1072.0,0.0034
12,3,0,1.0,1.0,23,50,0.8741,1072.0,0.0034
12,3,0,1.0,1.0,24,50,0.8732,1072.0,0.0034
12,3,0,1.0,1.0,25,50,0.8727,1072.0,0.002
12,3,0,1.0,1.0,26,50,0.8719,1072.0,0.002
12,3,0,1.0,1.0,27,50,0.8716,1072.0,0.002
12,3,0,1.0,1.0,28,50,0.8713,1072.0,0.0012
12,3,0,1.0,1.0,29,50,0.8709,1072.0,0.0012
12,3,0,1.0,1.0,30,50,0.8707,1072.0,0.0012
12,3,0,1.0,1.0,31,50,0.8706,1072.0,0.0012
12,3,0,1.0,1.0,32,50,0.8702,1072.0,0.0012
12,3,0,1.0,1.0,33,50,0.8701,1072.0,0.0012
12,3,0,1.0,1.0,34,50,0.87,1072.0,0.0012
12,3,0,1.0,1.0,35,50,0.8697,1072.0,0.0012
12,3,0,1.0,1.0,36,50,0.8696,1072.0,0.0012
12,3,0,1.0,1.0,37,50,0.8694,1072.0,0.00073
12,3,0,1.0,1.0,38,50,0.8693,1072.0,0.00073
12,3,0,1.0,1.0,39,50,0.8692,1072.0,0.00073
12,3,0,1.0,1.0,40,50,0.869,1072.0,0.0012
12,3,0,1.0,1.0,41,50,0.869,1072.0,0.0012
12,3,0,1.0,1.0,42,50,0.8688,1072.0,0.0012
12,3,0,1.0,1.0,43,50,0.8688,1072.0,0.00073
12,3,0,1.0,1.0,44,50,0.8686,1072.0,0.00073
12,3,0,1.0,1.0,45,50,0.8685,1072.0,0.00073
12,3,0,1.0,1.0,46,50,0.8685,1072.0,0.00073
12,3,0,1.0,1.0,47,50,0.8684,1072.0,0.00073
12,3,0,1.0,1.0,48,50,0.8683,1072.0,0.00073
12,3,0,1.0,1.0,49,50,0.8683,1072.0,0.00044
12,3,0,1.0,1.0,50,50,0.8682,1072.0,0.00044
13,3,1,1.0,1.0,0,50,2.3135,1072.0,0.2
13,3,1,1.0,1.0,1,50,2.2279,1072.0,0.2
13,3,1,1.0,1.0,2,50,2.2034,1072.0,0.2
13,3,1,1.0,1.0,3,50,1.9733,1072.0,0.2
13,3,1,1.0,1.0,4,50,1.7037,1072.0,0.12
13,3,1,1.0,1.0,5,50,1.466,1072.0,0.12
13,3,1,1.0,1.0,6,50,1.3754,1072.0,0.12
13,3,1,1.0,1.0,7,50,1.2462,1072.0,0.12
13,3,1,1.0,1.0,8,50,1.1338,1072.0,0.12
13,3,1,1.0,1.0,9,50,1.0985,1072.0,0.12
13,3,1,1.0,1.0,10,50,0.979,1072.0,0.072
13,3,1,1.0,1.0,11,50,0.9397,1072.0,0.072
13,3,1,1.0,1.0,12,50,0.943,1072.0,0.072
13,3,1,1.0,1.0,13,50,0.8979,1072.0,0.026
13,3,1,1.0,1.0,14,50,0.8881,1072.0,0.026
13,3,1,1.0,1.0,15,50,0.885,1072.0,0.026
13,3,1,1.0,1.0,16,50,0.8765,1072.0,0.016
13,3,1,1.0,1.0,17,50,0.8747,1072.0,0.016
13,3,1,1.0,1.0,18,50,0.8756,1072.0,0.016
13,3,1,1.0,1.0,19,50,0.8718,1072.0,0.0093
13,3,1,1.0,1.0,20,50,0.8715,1072.0,0.0093
13,3,1,1.0,1.0,21,50,0.8703,1072.0,0.0093
13,3,1,1.0,1.0,22,50,0.8708,1072.0,0.0093
13,3,1,1.0,1.0,23,50,0.8698,1072.0,0.0093
13,3,1,1.0,1.0,24,50,0.87,1072.0,0.0093
13,3,1,1.0,1.0,25,50,0.8688,1072.0,0.0056
13,3,1,1.0,1.0,26,50,0.8685,1072.0,0.0056
13,3,1,1.0,1.0,27,50,0.8683,1072.0,0.0056
13,3,1,1.0,1.0,28,50,0.8685,1072.0,0.0056
13,3,1,1.0,1.0,29,50,0.868,1072.0,0.0056
13,3,1,1.0,1.0,30,50,0.8682,1072.0,0.0056
13,3,1,1.0,1.0,31,50,0.8677,1072.0,0.0034
13,3,1,1.0,1.0,32,50,0.8677,1072.0,0.0034
13,3,1,1.0,1.0,33,50,0.8675,1072.0,0.0034
13,3,1,1.0,1.0,34,50,0.8676,1072.0,0.0034
13,3,1,1.0,1.0,35,50,0.8674,1072.0,0.0034
13,3,1,1.0,1.0,36,50,0.8675,1072.0,0.0034
13,3,1,1.0,1.0,37,50,0.8673,1072.0,0.002
13,3,1,1.0,1.0,38,50,0.8673,1072.0,0.002
13,3,1,1.0,1.0,39,50,0.8672,1072.0,0.002
13,3,1,1.0,1.0,40,50,0.8672,1072.0,0.002
13,3,1,1.0,1.0,41,50,0.8672,1072.0,0.002
13,3,1,1.0,1.0,42,50,0.8672,1072.0,0.002
13,3,1,1.0,1.0,43,50,0.8675,1072.0,0.0034
13,3,1,1.0,1.0,44,50,0.8671,1072.0,0.0034
13,3,1,1.0,1.0,45,50,0.8674,1072.0,0.0034
13,3,1,1.0,1.0,46,50,0.8671,1072.0,0.002
13,3,1,1.0,1.0,47,50,0.8672,1072.0,0.002
13,3,1,1.0,1.0,48,50,0.867,1072.0,0.002
13,3,1,1.0,1.0,49,50,0.8672,1072.0,0.002
13,3,1,1.0,1.0,50,50,0.867,1072.0,0.002
14,3,2,1.0,1.0,0,50,2.3135,1072.0,0.2
14,3,2,1.0,1.0,1,50,2.2201,1072.0,0.12
14,3,2,1.0,1.0,2,50,2.2057,1072.0,0.12
14,3,2,1.0,1.0,3,50,1.9585,1072.0,0.12
14,3,2,1.0,1.0,4,50,1.6737,1072.0,0.072
14,3,2,1.0,1.0,5,50,1.3993,1072.0,0.072
14,3,2,1.0,1.0,6,50,1.2461,1072.0,0.072
14,3,2,1.0,1.0,7,50,1.1163,1072.0,0.026
14,3,2,1.0,1.0,8,50,1.0187,1072.0,0.026
14,3,2,1.0,1.0,9,50,0.9544,1072.0,0.026
14,3,2,1.0,1.0,10,50,0.9323,1072.0,0.016
14,3,2,1.0,1.0,11,50,0.9087,1072.0,0.016
14,3,2,1.0,1.0,12,50,0.9008,1072.0,0.016
14,3,2,1.0,1.0,13,50,0.8932,1072.0,0.0093
14,3,2,1.0,1.0,14,50,0.8846,1072.0,0.0093
14,3,2,1.0,1.0,15,50,0.8844,1072.0,0.0093
14,3,2,1.0,1.0,16,50,0.8802,1072.0,0.0056
14,3,2,1.0,1.0,17,50,0.8771,1072.0,0.0056
14,3,2,1.0,1.0,18,50,0.8766,1072.0,0.0056
14,3,2,1.0,1.0,19,50,0.8767,1072.0,0.0056
14,3,2,1.0,1.0,20,50,0.8741,1072.0,0.0056
14,3,2,1.0,1.0,21,50,0.8745,1072.0,0.0056
14,3,2,1.0,1.0,22,50,0.8725,1072.0,0.0034
14,3,2,1.0,1.0,23,50,0.8718,1072.0,0.0034
14,3,2,1.0,1.0,24,50,0.8713,1072.0,0.0034
14,3,2,1.0,1.0,25,50,0.8714,1072.0,0.0034
14,3,2,1.0,1.0,26,50,0.8706,1072.0,0.0034
14,3,2,1.0,1.0,27,50,0.8705,1072.0,0.0034
14,3,2,1.0,1.0,28,50,0.87,1072.0,0.002
14,3,2,1.0,1.0,29,50,0.8696,1072.0,0.002
14,3,2,1.0,1.0,30,50,0.8694,1072.0,0.002
14,3,2,1.0,1.0,31,50,0.8702,1072.0,0.0034
14,3,2,1.0,1.0,32,50,0.8693,1072.0,0.0034
14,3,2,1.0,1.0,33,50,0.8695,1072.0,0.0034
14,3,2,1.0,1.0,34,50,0.8689,1072.0,0.002
14,3,2,1.0,1.0,35,50,0.8686,1072.0,0.002
14,3,2,1.0,1.0,36,50,0.8685,1072.0,0.002
14,3,2,1.0,1.0,37,50,0.8685,1072.0,0.002
14,3,2,1.0,1.0,38,50,0.8683,1072.0,0.002
14,3,2,1.0,1.0,39,50,0.8683,1072.0,0.002
14,3,2,1.0,1.0,40,50,0.8681,1072.0,0.0012
14,3,2,1.0,1.0,41,50,0.8679,1072.0,0.0012
14,3,2,1.0,1.0,42,50,0.8679,1072.0,0.0012
14,3,2,1.0,1.0,43,50,0.8679,1072.0,0.0012
14,3,2,1.0,1.0,44,50,0.8678,1072.0,0.0012
14,3,2,1.0,1.0,45,50,0.8678,1072.0,0.0012
14,3,2,1.0,1.0,46,50,0.8678,1072.0,0.0012
14,3,2,1.0,1.0,47,50,0.8677,1072.0,0.0012
14,3,2,1.0,1.0,48,50,0.8677,1072.0,0.0012
14,3,2,1.0,1.0,49,50,0.8675,1072.0,0.00073
14,3,2,1.0,1.0,50,50,0.8675,1072.0,0.00073
15,3,3,1.0,1.0,0,50,2.3135,1072.0,0.2
15,3,3,1.0,1.0,1,50,2.2201,1072.0,0.12
15,3,3,1.0,1.0,2,50,2.2057,1072.0,0.12
15,3,3,1.0,1.0,3,50,1.9585,1072.0,0.12
15,3,3,1.0,1.0,4,50,1.6646,1072.0,0.072
15,3,3,1.0,1.0,5,50,1.3857,1072.0,0.072
15,3,3,1.0,1.0,6,50,1.2348,1072.0,0.072
15,3,3,1.0,1.0,7,50,1.1047,1072.0,0.043
15,3,3,1.0,1.0,8,50,0.9991,1072.0,0.043
15,3,3,1.0,1.0,9,50,0.9571,1072.0,0.043
15,3,3,1.0,1.0,10,50,0.927,1072.0,0.026
15,3,3,1.0,1.0,11,50,0.9027,1072.0,0.026
15,3,3,1.0,1.0,12,50,0.907,1072.0,0.026
15,3,3,1.0,1.0,13,50,0.8883,1072.0,0.016
15,3,3,1.0,1.0,14,50,0.8877,1072.0,0.016
15,3,3,1.0,1.0,15,50,0.8854,1072.0,0.016
15,3,3,1.0,1.0,16,50,0.883,1072.0,0.016
15,3,3,1.0,1.0,17,50,0.8799,1072.0,0.016
15,3,3,1.0,1.0,18,50,0.8793,1072.0,0.016
15,3,3,1.0,1.0,19,50,0.8734,1072.0,0.0093
15,3,3,1.0,1.0,20,50,0.8741,1072.0,0.0093
15,3,3,1.0,1.0,21,50,0.8725,1072.0,0.0093
15,3,3,1.0,1.0,22,50,0.8736,1072.0,0.0093
15,3,3,1.0,1.0,23,50,0.8713,1072.0,0.0093
15,3,3,1.0,1.0,24,50,0.872,1072.0,0.0093
15,3,3,1.0,1.0,25,50,0.8697,1072.0,0.0056
15,3,3,1.0,1.0,26,50,0.8697,1072.0,0.0056
15,3,3,1.0,1.0,27,50,0.8691,1072.0,0.0056
15,3,3,1.0,1.0,28,50,0.8685,1072.0,0.0034
15,3,3,1.0,1.0,29,50,0.8682,1072.0,0.0034
15,3,3,1.0,1.0,30,50,0.8684,1072.0,0.0034
15,3,3,1.0,1.0,31,50,0.8694,1072.0,0.0056
15,3,3,1.0,1.0,32,50,0.8682,1072.0,0.0056
15,3,3,1.0,1.0,33,50,0.869,1072.0,0.0056
15,3,3,1.0,1.0,34,50,0.8678,1072.0,0.0034
15,3,3,1.0,1.0,35,50,0.8686,1072.0,0.0034
15,3,3,1.0,1.0,36,50,0.8675,1072.0,0.0034
15,3,3,1.0,1.0,37,50,0.868,1072.0,0.0034
15,3,3,1.0,1.0,38,50,0.8676,1072.0,0.0034
15,3,3,1.0,1.0,39,50,0.8677,1072.0,0.0034
15,3,3,1.0,1.0,40,50,0.8674,1072.0,0.002
15,3,3,1.0,1.0,41,50,0.8673,1072.0,0.002
15,3,3,1.0,1.0,42,50,0.8673,1072.0,0.002
15,3,3,1.0,1.0,43,50,0.8672,1072.0,0.0012
15,3,3,1.0,1.0,44,50,0.8672,1072.0,0.0012
15,3,3,1.0,1.0,45,50,0.8672,1072.0,0.0012
15,3,3,1.0,1.0,46,50,0.8672,1072.0,0.00073
15,3,3,1.0,1.0,47,50,0.8671,1072.0,0.00073
15,3,3,1.0,1.0,48,50,0.8671,1072.0,0.00073
15,3,3,1.0,1.0,49,50,0.8671,1072.0,0.00044
15,3,3,1.0,1.0,50,50,0.8671,1072.0,0.00044
16,3,4,1.0,1.0,0,50,2.3135,1072.0,0.2
16,3,4,1.0,1.0,1,50,2.2201,1072.0,0.12
16,3,4,1.0,1.0,2,50,2.2057,1072.0,0.12
16,3,4,1.0,1.0,3,50,1.9585,1072.0,0.12
16,3,4,1.0,1.0,4,50,1.7096,1072.0,0.12
16,3,4,1.0,1.0,5,50,1.5086,1072.0,0.12
16,3,4,1.0,1.0,6,50,1.3728,1072.0,0.12
16,3,4,1.0,1.0,7,50,1.1454,1072.0,0.072
16,3,4,1.0,1.0,8,50,1.0172,1072.0,0.072
16,3,4,1.0,1.0,9,50,1.0002,1072.0,0.072
16,3,4,1.0,1.0,10,50,0.9334,1072.0,0.043
16,3,4,1.0,1.0,11,50,0.9111,1072.0,0.043
16,3,4,1.0,1.0,12,50,0.9135,1072.0,0.043
16,3,4,1.0,1.0,13,50,0.8979,1072.0,0.043
16,3,4,1.0,1.0,14,50,0.901,1072.0,0.043
16,3,4,1.0,1.0,15,50,0.898,1072.0,0.043
16,3,4,1.0,1.0,16,50,0.8785,1072.0,0.016
16,3,4,1.0,1.0,17,50,0.8754,1072.0,0.016
16,3,4,1.0,1.0,18,50,0.8728,1072.0,0.016
16,3,4,1.0,1.0,19,50,0.874,1072.0,0.016
16,3,4,1.0,1.0,20,50,0.8721,1072.0,0.016
16,3,4,1.0,1.0,21,50,0.8726,1072.0,0.016
16,3,4,1.0,1.0,22,50,0.8695,1072.0,0.0093
16,3,4,1.0,1.0,23,50,0.8702,1072.0,0.0093
16,3,4,1.0,1.0,24,50,0.869,1072.0,0.0093
16,3,4,1.0,1.0,25,50,0.87,1072.0,0.0093
16,3,4,1.0,1.0,26,50,0.8687,1072.0,0.0093
16,3,4,1.0,1.0,27,50,0.8693,1072.0,0.0093
16,3,4,1.0,1.0,28,50,0.8679,1072.0,0.0056
16,3,4,1.0,1.0,29,50,0.8684,1072.0,0.0056
16,3,4,1.0,1.0,30,50,0.8676,1072.0,0.0056
16,3,4,1.0,1.0,31,50,0.8682,1072.0,0.0056
16,3,4,1.0,1.0,32,50,0.8676,1072.0,0.0056
16,3,4,1.0,1.0,33,50,0.8679,1072.0,0.0056
16,3,4,1.0,1.0,34,50,0.8673,1072.0,0.0034
16,3,4,1.0,1.0,35,50,0.8675,1072.0,0.0034
16,3,4,1.0,1.0,36,50,0.8672,1072.0,0.0034
16,3,4,1.0,1.0,37,50,0.8674,1072.0,0.0034
16,3,4,1.0,1.0,38,50,0.8672,1072.0,0.0034
16,3,4,1.0,1.0,39,50,0.8673,1072.0,0.0034
16,3,4,1.0,1.0,40,50,0.8671,1072.0,0.002
16,3,4,1.0,1.0,41,50,0.8672,1072.0,0.002
16,3,4,1.0,1.0,42,50,0.867,1072.0,0.002
